param_id,mom_lookback_bars,mom_threshold,rev_span,rev_threshold,risk_mode,sl_atr,tp_atr,sl_fixed,tp_fixed,max_hold_bars,confirm_turn,mean_exit,session_set,max_trades_per_day,all_trades,all_pnl,all_max_dd,all_profit_factor,all_win_rate,all_expectancy,all_total_gain,all_total_loss,is_trades,is_pnl,is_max_dd,is_profit_factor,is_win_rate,is_expectancy,is_total_gain,is_total_loss,oos_trades,oos_pnl,oos_max_dd,oos_profit_factor,oos_win_rate,oos_expectancy,oos_total_gain,oos_total_loss,wf_positive
M200R5_3876,40,0.7,12,1.1,atr,1.0,0.75,5.192923409598214,5.192923409598214,12,False,True,RTH,3,12,1594.42,817.6,2.2443,0.75,132.868,2875.82,-1281.4,9,1295.82,817.6,2.5849,0.7778,143.98,2113.42,-817.6,3,298.6,463.8,1.6438,0.6667,99.533,762.4,-463.8,False
M200R5_5382,40,0.7,20,1.1,atr,1.0,0.75,5.192923409598214,5.192923409598214,6,False,False,RTH,3,11,1398.21,747.58,2.1542,0.7273,127.11,2609.59,-1211.38,8,1099.61,747.58,2.4709,0.75,137.451,1847.19,-747.58,3,298.6,463.8,1.6438,0.6667,99.533,762.4,-463.8,False
M200R5_5388,40,0.7,20,1.1,atr,1.0,0.75,5.192923409598214,5.192923409598214,6,False,True,RTH,3,11,1398.21,747.58,2.1542,0.7273,127.11,2609.59,-1211.38,8,1099.61,747.58,2.4709,0.75,137.451,1847.19,-747.58,3,298.6,463.8,1.6438,0.6667,99.533,762.4,-463.8,False
M200R5_5406,40,0.7,20,1.1,atr,1.0,0.75,5.192923409598214,5.192923409598214,12,False,False,RTH,3,11,1418.2,817.6,2.1068,0.7273,128.927,2699.6,-1281.4,8,1119.6,817.6,2.3694,0.75,139.95,1937.2,-817.6,3,298.6,463.8,1.6438,0.6667,99.533,762.4,-463.8,False
M200R5_5412,40,0.7,20,1.1,atr,1.0,0.75,5.192923409598214,5.192923409598214,12,False,True,RTH,3,11,1418.2,817.6,2.1068,0.7273,128.927,2699.6,-1281.4,8,1119.6,817.6,2.3694,0.75,139.95,1937.2,-817.6,3,298.6,463.8,1.6438,0.6667,99.533,762.4,-463.8,False
M200R5_3421,40,0.7,12,0.8,atr_blend,1.5,1.5,5.192923409598214,5.192923409598214,6,True,False,ALL,1,22,3006.42,1247.6,1.6873,0.5909,136.655,7380.62,-4374.2,16,1999.23,953.8,1.6394,0.5625,124.952,5125.83,-3126.6,6,1007.19,1247.6,1.8073,0.6667,167.865,2254.79,-1247.6,False
M200R5_0030,40,0.4,12,0.8,atr,1.0,0.75,5.192923409598214,5.192923409598214,12,False,False,RTH,3,53,5878.59,2534.2,1.6647,0.6792,110.917,14723.2,-8844.61,38,3925.59,2534.2,1.6342,0.6579,103.305,10115.0,-6189.41,15,1953.0,1837.6,1.7355,0.7333,130.2,4608.2,-2655.2,True
M200R5_2307,40,0.4,20,1.1,atr,1.0,0.75,5.192923409598214,5.192923409598214,6,False,False,PRE_RTH,1,20,2524.02,1371.38,1.891,0.7,126.201,5356.8,-2832.78,15,1563.02,1371.38,1.6305,0.6667,104.201,4042.0,-2478.98,5,961.0,353.8,3.7162,0.8,192.2,1314.8,-353.8,False
M200R5_2313,40,0.4,20,1.1,atr,1.0,0.75,5.192923409598214,5.192923409598214,6,False,True,PRE_RTH,1,20,2524.02,1371.38,1.891,0.7,126.201,5356.8,-2832.78,15,1563.02,1371.38,1.6305,0.6667,104.201,4042.0,-2478.98,5,961.0,353.8,3.7162,0.8,192.2,1314.8,-353.8,False
M200R5_0925,40,0.4,12,1.1,atr,1.5,1.5,5.192923409598214,5.192923409598214,6,True,False,ALL,1,14,5276.82,713.8,3.6316,0.7143,376.916,7282.02,-2005.2,12,5074.42,713.8,4.018,0.75,422.868,6755.82,-1681.4,2,202.4,323.8,1.6251,0.5,101.202,526.2,-323.8,False
