param_id,signal_name,direction,entry_time,exit_time,entry,exit,sl,tp,pnl,gross_pnl,exit_reason,hold_bars,session,trade_date
IFB_0022,emapmo_normal,long,2026-06-25T03:20:00+00:00,2026-06-25T04:15:00+00:00,65.36,65.41,65.31,65.41,26.199999999998294,29.999999999998295,tp,10,ASIA,2026-06-25
IFB_0022,emapmo_normal,short,2026-06-26T00:55:00+00:00,2026-06-26T01:25:00+00:00,67.06,67.17,67.17,66.95,-69.79999999999966,-65.99999999999966,sl,6,ASIA,2026-06-26
IFB_0022,emapmo_normal,short,2026-06-26T07:15:00+00:00,2026-06-26T07:15:00+00:00,66.95,67.01,67.01,66.89,-39.80000000000136,-36.000000000001364,sl,0,EURO,2026-06-26
IFB_0022,emapmo_normal,short,2026-06-29T03:25:00+00:00,2026-06-29T03:50:00+00:00,67.28,67.33,67.33,67.23,-33.79999999999829,-29.999999999998295,sl,5,ASIA,2026-06-29
IFB_0022,emapmo_normal,short,2026-06-29T07:35:00+00:00,2026-06-29T07:35:00+00:00,67.31,67.23,67.39,67.23,44.19999999999898,47.99999999999898,tp,0,EURO,2026-06-29
IFB_0022,emapmo_normal,short,2026-06-30T00:05:00+00:00,2026-06-30T00:35:00+00:00,68.61,68.46000000000001,68.76,68.46000000000001,86.19999999999489,89.99999999999488,tp,6,ASIA,2026-06-30
IFB_0022,emapmo_normal,long,2026-06-30T11:00:00+00:00,2026-06-30T11:05:00+00:00,66.34,66.27,66.27,66.41,-45.80000000000443,-42.000000000004434,sl,1,EURO,2026-06-30
IFB_0022,emapmo_normal,long,2026-06-30T12:00:00+00:00,2026-06-30T12:05:00+00:00,66.17,66.09,66.09,66.25,-51.799999999998974,-47.99999999999898,sl,1,PRE,2026-06-30
IFB_0022,emapmo_normal,long,2026-07-01T11:00:00+00:00,2026-07-01T11:10:00+00:00,64.86,64.92,64.8,64.92,32.20000000000137,36.000000000001364,tp,2,EURO,2026-07-01
IFB_0022,emapmo_normal,short,2026-07-02T03:35:00+00:00,2026-07-02T03:35:00+00:00,65.49,65.53,65.53,65.45,-27.800000000003752,-24.00000000000375,sl,0,ASIA,2026-07-02
IFB_0022,emapmo_normal,short,2026-07-02T04:45:00+00:00,2026-07-02T05:00:00+00:00,65.55,65.58,65.58,65.52,-21.800000000000683,-18.000000000000682,sl,3,ASIA,2026-07-02
IFB_0022,emapmo_normal,short,2026-07-02T15:10:00+00:00,2026-07-02T15:25:00+00:00,65.37,65.24,65.5,65.24,74.2000000000058,78.0000000000058,tp,3,RTH,2026-07-02
IFB_0022,emapmo_normal,short,2026-07-06T03:30:00+00:00,2026-07-06T03:35:00+00:00,66.38,66.34,66.42,66.34,20.199999999995224,23.999999999995225,tp,1,ASIA,2026-07-06
IFB_0022,emapmo_normal,short,2026-07-06T06:35:00+00:00,2026-07-06T06:35:00+00:00,66.55,66.49,66.61,66.49,32.20000000000137,36.000000000001364,tp,0,ASIA,2026-07-06
IFB_0022,emapmo_normal,short,2026-07-06T10:05:00+00:00,2026-07-06T10:15:00+00:00,66.74,66.67,66.81,66.67,38.19999999999591,41.99999999999591,tp,2,EURO,2026-07-06
