param_id,mom_lookback_bars,mom_threshold,rev_span,rev_threshold,sl_atr,tp_atr,max_hold_bars,confirm_turn,mean_exit,session_set,max_trades_per_day,all_trades,all_pnl,all_max_dd,all_profit_factor,all_win_rate,all_expectancy,all_total_gain,all_total_loss,is_trades,is_pnl,is_max_dd,is_profit_factor,is_win_rate,is_expectancy,is_total_gain,is_total_loss,oos_trades,oos_pnl,oos_max_dd,oos_profit_factor,oos_win_rate,oos_expectancy,oos_total_gain,oos_total_loss,wf_positive
M200R5_0051,40,0.4,12,0.8,1.25,1.0,6,False,False,PRE_RTH,1,39,358.64,489.04,1.2882,0.6154,9.196,1603.24,-1244.6,31,-209.44,489.04,0.8227,0.5484,-6.756,971.92,-1181.36,8,568.08,63.24,9.9829,0.875,71.01,631.32,-63.24,False
M200R5_1273,40,0.7,20,0.8,1.5,1.25,12,False,False,ALL,1,37,122.62,427.82,1.0914,0.6216,3.314,1463.48,-1340.86,27,-201.48,427.82,0.8187,0.5556,-7.462,909.9,-1111.38,10,324.1,136.46,2.4123,0.8,32.41,553.58,-229.48,False
M200R5_1229,40,0.7,20,0.8,1.25,1.0,12,False,False,RTH,1,13,102.88,348.24,1.1884,0.6923,7.914,648.84,-545.96,11,-99.14,348.24,0.8184,0.6364,-9.013,446.82,-545.96,2,202.02,0.0,999.0,1.0,101.01,202.02,0.0,False
M200R5_1230,40,0.7,20,0.8,1.25,1.0,12,False,False,RTH,3,13,102.88,348.24,1.1884,0.6923,7.914,648.84,-545.96,11,-99.14,348.24,0.8184,0.6364,-9.013,446.82,-545.96,2,202.02,0.0,999.0,1.0,101.01,202.02,0.0,False
M200R5_0842,40,0.7,12,0.8,1.25,1.0,12,False,False,ALL,3,87,228.62,811.9,1.0844,0.6092,2.628,2937.28,-2708.66,62,-406.38,811.9,0.8137,0.5484,-6.555,1774.84,-2181.22,25,635.0,191.98,2.2039,0.76,25.4,1162.44,-527.44,False
M200R5_0819,40,0.7,12,0.8,1.25,1.0,6,False,False,PRE_RTH,1,23,296.48,370.24,1.3507,0.6522,12.89,1141.9,-845.42,19,-157.56,370.24,0.8136,0.5789,-8.293,687.86,-845.42,4,454.04,0.0,999.0,1.0,113.51,454.04,0.0,False
M200R5_0825,40,0.7,12,0.8,1.25,1.0,6,False,True,PRE_RTH,1,23,287.48,370.24,1.34,0.6522,12.499,1132.9,-845.42,19,-157.56,370.24,0.8136,0.5789,-8.293,687.86,-845.42,4,445.04,0.0,999.0,1.0,111.26,445.04,0.0,False
M200R5_0464,40,0.4,20,0.8,1.25,1.0,12,False,True,ALL,3,123,-550.52,1065.24,0.8627,0.5447,-4.476,3459.92,-4010.44,87,-502.88,1044.98,0.8133,0.5172,-5.78,2191.2,-2694.08,36,-47.64,622.86,0.9638,0.6111,-1.323,1268.72,-1316.36,False
M200R5_0872,40,0.7,12,0.8,1.5,1.25,6,False,True,ALL,3,82,429.82,665.52,1.1733,0.622,5.242,2910.26,-2480.44,58,-372.92,665.52,0.8126,0.5517,-6.43,1616.82,-1989.74,24,802.74,229.48,2.6359,0.7917,33.447,1293.44,-490.7,False
M200R5_0399,40,0.4,20,0.8,1.0,0.75,6,True,False,PRE_RTH,1,14,-25.86,248.7,0.9465,0.5714,-1.847,457.08,-482.94,12,-78.38,248.7,0.8075,0.5833,-6.532,328.82,-407.2,2,52.52,75.74,1.6934,0.5,26.26,128.26,-75.74,False
M200R5_0405,40,0.4,20,0.8,1.0,0.75,6,True,True,PRE_RTH,1,14,-25.86,248.7,0.9465,0.5714,-1.847,457.08,-482.94,12,-78.38,248.7,0.8075,0.5833,-6.532,328.82,-407.2,2,52.52,75.74,1.6934,0.5,26.26,128.26,-75.74,False
M200R5_0423,40,0.4,20,0.8,1.0,0.75,12,True,False,PRE_RTH,1,14,-25.86,248.7,0.9465,0.5714,-1.847,457.08,-482.94,12,-78.38,248.7,0.8075,0.5833,-6.532,328.82,-407.2,2,52.52,75.74,1.6934,0.5,26.26,128.26,-75.74,False
M200R5_0429,40,0.4,20,0.8,1.0,0.75,12,True,True,PRE_RTH,1,14,-25.86,248.7,0.9465,0.5714,-1.847,457.08,-482.94,12,-78.38,248.7,0.8075,0.5833,-6.532,328.82,-407.2,2,52.52,75.74,1.6934,0.5,26.26,128.26,-75.74,False
M200R5_0897,40,0.7,12,0.8,1.5,1.25,12,False,True,PRE_RTH,1,23,294.98,443.74,1.3204,0.6957,12.825,1215.66,-920.68,19,-178.06,443.74,0.8066,0.6316,-9.372,742.62,-920.68,4,473.04,0.0,999.0,1.0,118.26,473.04,0.0,False
M200R5_0529,40,0.4,20,0.8,1.5,1.5,6,False,False,ALL,1,53,-136.72,631.2,0.9237,0.4717,-2.58,1654.5,-1791.22,37,-211.88,631.2,0.8058,0.4054,-5.726,878.9,-1090.78,16,75.16,481.44,1.1073,0.625,4.698,775.6,-700.44,False
M200R5_0149,40,0.4,12,0.8,1.5,1.5,6,False,False,RTH,1,36,461.86,386.38,1.371,0.5556,12.829,1706.7,-1244.84,29,-237.96,386.38,0.8056,0.5172,-8.206,985.9,-1223.86,7,699.82,14.24,34.3565,0.7143,99.974,720.8,-20.98,False
M200R5_0524,40,0.4,20,0.8,1.5,1.25,12,True,True,ALL,3,52,-308.48,807.8,0.8535,0.5577,-5.932,1797.04,-2105.52,38,-176.12,424.1,0.8771,0.5526,-4.635,1256.96,-1433.08,14,-132.36,437.96,0.8032,0.5714,-9.454,540.08,-672.44,False
M200R5_0182,40,0.4,12,0.8,1.5,1.5,12,True,False,ALL,3,68,196.68,999.1,1.0682,0.5294,2.892,3079.86,-2883.18,50,-462.5,846.9,0.8025,0.48,-9.25,1879.24,-2341.74,18,659.18,342.22,2.2175,0.6667,36.621,1200.62,-541.44,False
M200R5_0003,40,0.4,12,0.8,1.0,0.75,6,False,False,PRE_RTH,1,39,253.14,390.54,1.2434,0.641,6.491,1293.0,-1039.86,31,-199.94,390.54,0.8017,0.5806,-6.45,808.18,-1008.12,8,453.08,31.74,15.2747,0.875,56.635,484.82,-31.74,False
M200R5_0027,40,0.4,12,0.8,1.0,0.75,12,False,False,PRE_RTH,1,39,253.14,390.54,1.2434,0.641,6.491,1293.0,-1039.86,31,-199.94,390.54,0.8017,0.5806,-6.45,808.18,-1008.12,8,453.08,31.74,15.2747,0.875,56.635,484.82,-31.74,False
M200R5_0385,40,0.4,20,0.8,1.0,0.75,6,False,False,ALL,1,53,-203.22,408.06,0.8385,0.5283,-3.834,1054.78,-1258.0,37,-159.88,408.06,0.7992,0.4865,-4.321,636.18,-796.06,16,-43.34,340.42,0.9062,0.625,-2.709,418.6,-461.94,False
M200R5_0391,40,0.4,20,0.8,1.0,0.75,6,False,True,ALL,1,53,-203.22,408.06,0.8385,0.5283,-3.834,1054.78,-1258.0,37,-159.88,408.06,0.7992,0.4865,-4.321,636.18,-796.06,16,-43.34,340.42,0.9062,0.625,-2.709,418.6,-461.94,False
M200R5_0009,40,0.4,12,0.8,1.0,0.75,6,False,True,PRE_RTH,1,39,250.14,390.54,1.2406,0.641,6.414,1290.0,-1039.86,31,-202.94,390.54,0.7987,0.5806,-6.546,805.18,-1008.12,8,453.08,31.74,15.2747,0.875,56.635,484.82,-31.74,False
M200R5_0033,40,0.4,12,0.8,1.0,0.75,12,False,True,PRE_RTH,1,39,250.14,390.54,1.2406,0.641,6.414,1290.0,-1039.86,31,-202.94,390.54,0.7987,0.5806,-6.546,805.18,-1008.12,8,453.08,31.74,15.2747,0.875,56.635,484.82,-31.74,False
M200R5_0763,40,0.4,20,1.1,1.5,1.5,12,True,True,ALL,1,18,-37.32,494.22,0.9587,0.5,-2.073,866.34,-903.66,14,-145.36,295.74,0.7939,0.5,-10.383,559.82,-705.18,4,108.04,198.48,1.5443,0.5,27.01,306.52,-198.48,False
M200R5_0757,40,0.4,20,1.1,1.5,1.5,12,True,False,ALL,1,18,-102.82,494.22,0.8883,0.4444,-5.712,817.58,-920.4,14,-145.36,295.74,0.7939,0.5,-10.383,559.82,-705.18,4,42.54,198.48,1.1977,0.25,10.635,257.76,-215.22,False
M200R5_0218,40,0.4,12,1.1,1.0,0.75,12,False,False,ALL,3,101,467.26,521.64,1.2028,0.6337,4.626,2771.64,-2304.38,75,645.0,286.98,1.4464,0.6533,8.6,2089.74,-1444.74,26,-177.74,521.64,0.7932,0.5769,-6.836,681.9,-859.64,False
M200R5_0224,40,0.4,12,1.1,1.0,0.75,12,False,True,ALL,3,101,452.76,521.64,1.1965,0.6337,4.483,2757.14,-2304.38,75,630.5,286.98,1.4364,0.6533,8.407,2075.24,-1444.74,26,-177.74,521.64,0.7932,0.5769,-6.836,681.9,-859.64,False
M200R5_0537,40,0.4,20,0.8,1.5,1.5,6,False,True,PRE_RTH,1,30,199.3,266.2,1.1771,0.5667,6.643,1324.42,-1125.12,23,283.48,266.2,1.3943,0.5652,12.325,1002.38,-718.9,7,-84.18,248.46,0.7928,0.5714,-12.026,322.04,-406.22,False
M200R5_0538,40,0.4,20,0.8,1.5,1.5,6,False,True,PRE_RTH,3,40,-19.1,493.88,0.9895,0.55,-0.477,1801.72,-1820.82,33,65.08,493.88,1.046,0.5455,1.972,1479.68,-1414.6,7,-84.18,248.46,0.7928,0.5714,-12.026,322.04,-406.22,False
M200R5_0561,40,0.4,20,0.8,1.5,1.5,12,False,True,PRE_RTH,1,30,-56.7,563.66,0.9625,0.6,-1.89,1456.68,-1513.38,23,27.48,563.66,1.0248,0.6087,1.195,1134.64,-1107.16,7,-84.18,248.46,0.7928,0.5714,-12.026,322.04,-406.22,False
M200R5_0562,40,0.4,20,0.8,1.5,1.5,12,False,True,PRE_RTH,3,37,77.62,483.64,1.0436,0.5946,2.098,1858.22,-1780.6,30,161.8,483.64,1.1177,0.6,5.393,1536.18,-1374.38,7,-84.18,248.46,0.7928,0.5714,-12.026,322.04,-406.22,False
M200R5_1226,40,0.7,20,0.8,1.25,1.0,12,False,False,ALL,3,53,96.28,468.24,1.0582,0.5849,1.817,1751.06,-1654.78,38,-278.12,468.24,0.791,0.5263,-7.319,1052.7,-1330.82,15,374.4,213.18,2.1557,0.7333,24.96,698.36,-323.96,False
M200R5_1465,40,0.7,20,1.1,1.5,1.25,12,False,False,ALL,1,26,183.76,328.7,1.2069,0.5769,7.068,1071.9,-888.14,20,-157.8,328.7,0.7905,0.5,-7.89,595.6,-753.4,6,341.56,134.74,3.535,0.8333,56.927,476.3,-134.74,False
M200R5_1213,40,0.7,20,0.8,1.25,1.0,6,True,False,ALL,1,12,158.12,249.96,1.4561,0.5833,13.177,504.82,-346.7,7,-53.18,249.96,0.7872,0.4286,-7.597,196.78,-249.96,5,211.3,96.74,3.1842,0.8,42.26,308.04,-96.74,False
M200R5_1219,40,0.7,20,0.8,1.25,1.0,6,True,True,ALL,1,12,158.12,249.96,1.4561,0.5833,13.177,504.82,-346.7,7,-53.18,249.96,0.7872,0.4286,-7.597,196.78,-249.96,5,211.3,96.74,3.1842,0.8,42.26,308.04,-96.74,False
M200R5_1237,40,0.7,20,0.8,1.25,1.0,12,True,False,ALL,1,12,158.12,249.96,1.4561,0.5833,13.177,504.82,-346.7,7,-53.18,249.96,0.7872,0.4286,-7.597,196.78,-249.96,5,211.3,96.74,3.1842,0.8,42.26,308.04,-96.74,False
M200R5_1243,40,0.7,20,0.8,1.25,1.0,12,True,True,ALL,1,12,158.12,249.96,1.4561,0.5833,13.177,504.82,-346.7,7,-53.18,249.96,0.7872,0.4286,-7.597,196.78,-249.96,5,211.3,96.74,3.1842,0.8,42.26,308.04,-96.74,False
M200R5_0184,40,0.4,12,0.8,1.5,1.5,12,True,False,PRE_RTH,3,21,97.46,745.48,1.0731,0.5714,4.641,1431.12,-1333.66,18,-268.32,745.48,0.7868,0.5556,-14.907,990.1,-1258.42,3,365.78,75.24,5.8615,0.6667,121.927,441.02,-75.24,False
M200R5_0896,40,0.7,12,0.8,1.5,1.25,12,False,True,ALL,3,82,330.82,720.4,1.1224,0.6341,4.034,3032.52,-2701.7,58,-471.92,720.4,0.7866,0.569,-8.137,1739.08,-2211.0,24,802.74,229.48,2.6359,0.7917,33.447,1293.44,-490.7,False
M200R5_0351,40,0.4,12,1.1,1.5,1.5,6,True,False,PRE_RTH,1,8,84.08,295.74,1.1587,0.5,10.51,614.04,-529.96,6,-98.44,295.74,0.7835,0.5,-16.407,356.28,-454.72,2,182.52,75.24,3.4258,0.5,91.26,257.76,-75.24,False
M200R5_0352,40,0.4,12,1.1,1.5,1.5,6,True,False,PRE_RTH,3,8,84.08,295.74,1.1587,0.5,10.51,614.04,-529.96,6,-98.44,295.74,0.7835,0.5,-16.407,356.28,-454.72,2,182.52,75.24,3.4258,0.5,91.26,257.76,-75.24,False
M200R5_0357,40,0.4,12,1.1,1.5,1.5,6,True,True,PRE_RTH,1,8,84.08,295.74,1.1587,0.5,10.51,614.04,-529.96,6,-98.44,295.74,0.7835,0.5,-16.407,356.28,-454.72,2,182.52,75.24,3.4258,0.5,91.26,257.76,-75.24,False
M200R5_0358,40,0.4,12,1.1,1.5,1.5,6,True,True,PRE_RTH,3,8,84.08,295.74,1.1587,0.5,10.51,614.04,-529.96,6,-98.44,295.74,0.7835,0.5,-16.407,356.28,-454.72,2,182.52,75.24,3.4258,0.5,91.26,257.76,-75.24,False
M200R5_0375,40,0.4,12,1.1,1.5,1.5,12,True,False,PRE_RTH,1,8,84.08,295.74,1.1587,0.5,10.51,614.04,-529.96,6,-98.44,295.74,0.7835,0.5,-16.407,356.28,-454.72,2,182.52,75.24,3.4258,0.5,91.26,257.76,-75.24,False
M200R5_0376,40,0.4,12,1.1,1.5,1.5,12,True,False,PRE_RTH,3,8,84.08,295.74,1.1587,0.5,10.51,614.04,-529.96,6,-98.44,295.74,0.7835,0.5,-16.407,356.28,-454.72,2,182.52,75.24,3.4258,0.5,91.26,257.76,-75.24,False
M200R5_0381,40,0.4,12,1.1,1.5,1.5,12,True,True,PRE_RTH,1,8,84.08,295.74,1.1587,0.5,10.51,614.04,-529.96,6,-98.44,295.74,0.7835,0.5,-16.407,356.28,-454.72,2,182.52,75.24,3.4258,0.5,91.26,257.76,-75.24,False
M200R5_0382,40,0.4,12,1.1,1.5,1.5,12,True,True,PRE_RTH,3,8,84.08,295.74,1.1587,0.5,10.51,614.04,-529.96,6,-98.44,295.74,0.7835,0.5,-16.407,356.28,-454.72,2,182.52,75.24,3.4258,0.5,91.26,257.76,-75.24,False
M200R5_0155,40,0.4,12,0.8,1.5,1.5,6,False,True,RTH,1,36,356.86,376.84,1.2916,0.6111,9.913,1580.72,-1223.86,29,-266.96,376.84,0.7819,0.5172,-9.206,956.9,-1223.86,7,623.82,0.0,999.0,1.0,89.117,623.82,0.0,False
M200R5_0059,40,0.4,12,0.8,1.25,1.0,6,False,True,RTH,1,36,355.36,502.86,1.294,0.6667,9.871,1564.24,-1208.88,29,-266.96,502.86,0.7792,0.5862,-9.206,941.92,-1208.88,7,622.32,0.0,999.0,1.0,88.903,622.32,0.0,False
M200R5_0687,40,0.4,20,1.1,1.5,1.25,6,True,False,PRE_RTH,1,6,136.06,295.74,1.3817,0.6667,22.677,492.54,-356.48,5,-78.7,295.74,0.7792,0.6,-15.74,277.78,-356.48,1,214.76,0.0,999.0,1.0,214.76,214.76,0.0,False
M200R5_0688,40,0.4,20,1.1,1.5,1.25,6,True,False,PRE_RTH,3,6,136.06,295.74,1.3817,0.6667,22.677,492.54,-356.48,5,-78.7,295.74,0.7792,0.6,-15.74,277.78,-356.48,1,214.76,0.0,999.0,1.0,214.76,214.76,0.0,False
M200R5_0689,40,0.4,20,1.1,1.5,1.25,6,True,False,RTH,1,6,136.06,295.74,1.3817,0.6667,22.677,492.54,-356.48,5,-78.7,295.74,0.7792,0.6,-15.74,277.78,-356.48,1,214.76,0.0,999.0,1.0,214.76,214.76,0.0,False
M200R5_0690,40,0.4,20,1.1,1.5,1.25,6,True,False,RTH,3,6,136.06,295.74,1.3817,0.6667,22.677,492.54,-356.48,5,-78.7,295.74,0.7792,0.6,-15.74,277.78,-356.48,1,214.76,0.0,999.0,1.0,214.76,214.76,0.0,False
M200R5_0693,40,0.4,20,1.1,1.5,1.25,6,True,True,PRE_RTH,1,6,136.06,295.74,1.3817,0.6667,22.677,492.54,-356.48,5,-78.7,295.74,0.7792,0.6,-15.74,277.78,-356.48,1,214.76,0.0,999.0,1.0,214.76,214.76,0.0,False
M200R5_0694,40,0.4,20,1.1,1.5,1.25,6,True,True,PRE_RTH,3,6,136.06,295.74,1.3817,0.6667,22.677,492.54,-356.48,5,-78.7,295.74,0.7792,0.6,-15.74,277.78,-356.48,1,214.76,0.0,999.0,1.0,214.76,214.76,0.0,False
M200R5_0695,40,0.4,20,1.1,1.5,1.25,6,True,True,RTH,1,6,136.06,295.74,1.3817,0.6667,22.677,492.54,-356.48,5,-78.7,295.74,0.7792,0.6,-15.74,277.78,-356.48,1,214.76,0.0,999.0,1.0,214.76,214.76,0.0,False
M200R5_0696,40,0.4,20,1.1,1.5,1.25,6,True,True,RTH,3,6,136.06,295.74,1.3817,0.6667,22.677,492.54,-356.48,5,-78.7,295.74,0.7792,0.6,-15.74,277.78,-356.48,1,214.76,0.0,999.0,1.0,214.76,214.76,0.0,False
M200R5_0711,40,0.4,20,1.1,1.5,1.25,12,True,False,PRE_RTH,1,6,136.06,295.74,1.3817,0.6667,22.677,492.54,-356.48,5,-78.7,295.74,0.7792,0.6,-15.74,277.78,-356.48,1,214.76,0.0,999.0,1.0,214.76,214.76,0.0,False
M200R5_0712,40,0.4,20,1.1,1.5,1.25,12,True,False,PRE_RTH,3,6,136.06,295.74,1.3817,0.6667,22.677,492.54,-356.48,5,-78.7,295.74,0.7792,0.6,-15.74,277.78,-356.48,1,214.76,0.0,999.0,1.0,214.76,214.76,0.0,False
M200R5_0713,40,0.4,20,1.1,1.5,1.25,12,True,False,RTH,1,6,136.06,295.74,1.3817,0.6667,22.677,492.54,-356.48,5,-78.7,295.74,0.7792,0.6,-15.74,277.78,-356.48,1,214.76,0.0,999.0,1.0,214.76,214.76,0.0,False
M200R5_0714,40,0.4,20,1.1,1.5,1.25,12,True,False,RTH,3,6,136.06,295.74,1.3817,0.6667,22.677,492.54,-356.48,5,-78.7,295.74,0.7792,0.6,-15.74,277.78,-356.48,1,214.76,0.0,999.0,1.0,214.76,214.76,0.0,False
M200R5_0717,40,0.4,20,1.1,1.5,1.25,12,True,True,PRE_RTH,1,6,136.06,295.74,1.3817,0.6667,22.677,492.54,-356.48,5,-78.7,295.74,0.7792,0.6,-15.74,277.78,-356.48,1,214.76,0.0,999.0,1.0,214.76,214.76,0.0,False
M200R5_0718,40,0.4,20,1.1,1.5,1.25,12,True,True,PRE_RTH,3,6,136.06,295.74,1.3817,0.6667,22.677,492.54,-356.48,5,-78.7,295.74,0.7792,0.6,-15.74,277.78,-356.48,1,214.76,0.0,999.0,1.0,214.76,214.76,0.0,False
M200R5_0719,40,0.4,20,1.1,1.5,1.25,12,True,True,RTH,1,6,136.06,295.74,1.3817,0.6667,22.677,492.54,-356.48,5,-78.7,295.74,0.7792,0.6,-15.74,277.78,-356.48,1,214.76,0.0,999.0,1.0,214.76,214.76,0.0,False
M200R5_0720,40,0.4,20,1.1,1.5,1.25,12,True,True,RTH,3,6,136.06,295.74,1.3817,0.6667,22.677,492.54,-356.48,5,-78.7,295.74,0.7792,0.6,-15.74,277.78,-356.48,1,214.76,0.0,999.0,1.0,214.76,214.76,0.0,False
M200R5_0898,40,0.7,12,0.8,1.5,1.25,12,False,True,PRE_RTH,3,25,239.5,443.74,1.2303,0.68,9.58,1279.42,-1039.92,21,-233.54,443.74,0.7754,0.619,-11.121,806.38,-1039.92,4,473.04,0.0,999.0,1.0,118.26,473.04,0.0,False
M200R5_0132,40,0.4,12,0.8,1.5,1.25,12,False,True,RTH,3,48,69.48,739.48,1.0308,0.6667,1.447,2321.82,-2252.34,39,-457.36,739.48,0.7752,0.6154,-11.727,1577.24,-2034.6,9,526.84,217.74,3.4196,0.8889,58.538,744.58,-217.74,False
M200R5_1225,40,0.7,20,0.8,1.25,1.0,12,False,False,ALL,1,37,33.12,472.82,1.0289,0.6216,0.895,1178.48,-1145.36,27,-216.48,472.82,0.7729,0.5556,-8.018,736.9,-953.38,10,249.6,117.96,2.3001,0.8,24.96,441.58,-191.98,False
M200R5_0848,40,0.7,12,0.8,1.25,1.0,12,False,True,ALL,3,87,112.12,890.4,1.0414,0.6092,1.289,2820.78,-2708.66,62,-498.38,890.4,0.7715,0.5484,-8.038,1682.84,-2181.22,25,610.5,191.98,2.1575,0.76,24.42,1137.94,-527.44,False
M200R5_0548,40,0.4,20,0.8,1.5,1.5,6,True,True,ALL,3,52,-10.98,760.8,0.9944,0.5192,-0.211,1951.02,-1962.0,38,146.88,376.6,1.1155,0.5526,3.865,1418.96,-1272.08,14,-157.86,384.2,0.7712,0.4286,-11.276,532.06,-689.92,False
M200R5_0337,40,0.4,12,1.1,1.5,1.5,6,False,False,ALL,1,46,-246.04,496.94,0.8479,0.4565,-5.349,1371.96,-1618.0,35,-107.4,496.94,0.8949,0.4286,-3.069,914.4,-1021.8,11,-138.64,474.46,0.7675,0.5455,-12.604,457.56,-596.2,False
M200R5_0170,40,0.4,12,0.8,1.5,1.5,12,False,False,ALL,3,142,-653.58,1685.94,0.8914,0.493,-4.603,5366.2,-6019.78,99,-957.76,1395.88,0.7646,0.4545,-9.674,3111.2,-4068.96,43,304.18,783.12,1.1559,0.5814,7.074,2255.0,-1950.82,False
M200R5_0899,40,0.7,12,0.8,1.5,1.25,12,False,True,RTH,1,19,283.94,443.74,1.3546,0.7368,14.944,1084.64,-800.7,15,-189.1,443.74,0.7638,0.6667,-12.607,611.6,-800.7,4,473.04,0.0,999.0,1.0,118.26,473.04,0.0,False
M200R5_0517,40,0.4,20,0.8,1.5,1.25,12,True,False,ALL,1,38,-260.62,842.36,0.8349,0.5789,-6.858,1318.22,-1578.84,28,-263.72,553.9,0.7635,0.5714,-9.419,851.16,-1114.88,10,3.1,342.72,1.0067,0.6,0.31,467.06,-463.96,False
M200R5_0535,40,0.4,20,0.8,1.5,1.5,6,False,True,ALL,1,53,-284.72,641.7,0.841,0.4717,-5.372,1506.5,-1791.22,37,-259.88,641.7,0.7617,0.4054,-7.024,830.9,-1090.78,16,-24.84,493.92,0.9645,0.625,-1.552,675.6,-700.44,False
M200R5_0186,40,0.4,12,0.8,1.5,1.5,12,True,False,RTH,3,15,190.9,745.48,1.1822,0.6667,12.727,1238.6,-1047.7,13,-250.12,745.48,0.7613,0.6154,-19.24,797.58,-1047.7,2,441.02,0.0,999.0,1.0,220.51,441.02,0.0,False
M200R5_0493,40,0.4,20,0.8,1.5,1.25,6,True,False,ALL,1,38,-329.62,842.86,0.7874,0.5263,-8.674,1220.7,-1550.32,28,-214.72,553.9,0.7991,0.5714,-7.669,854.16,-1068.88,10,-114.9,288.96,0.7613,0.4,-11.49,366.54,-481.44,False
M200R5_0499,40,0.4,20,0.8,1.5,1.25,6,True,True,ALL,1,38,-341.62,842.86,0.7796,0.5263,-8.99,1208.7,-1550.32,28,-226.72,553.9,0.7879,0.5714,-8.097,842.16,-1068.88,10,-114.9,288.96,0.7613,0.4,-11.49,366.54,-481.44,False
M200R5_0460,40,0.4,20,0.8,1.25,1.0,12,False,False,PRE_RTH,3,41,-399.34,710.04,0.792,0.5366,-9.74,1520.22,-1919.56,34,-379.16,710.04,0.76,0.5294,-11.152,1200.68,-1579.84,7,-20.18,181.74,0.9406,0.5714,-2.883,319.54,-339.72,False
M200R5_1281,40,0.7,20,0.8,1.5,1.25,12,False,True,PRE_RTH,1,16,67.66,417.74,1.0874,0.6875,4.229,841.36,-773.7,14,-185.86,417.74,0.7598,0.6429,-13.276,587.84,-773.7,2,253.52,0.0,999.0,1.0,126.76,253.52,0.0,False
M200R5_1282,40,0.7,20,0.8,1.5,1.25,12,False,True,PRE_RTH,3,16,67.66,417.74,1.0874,0.6875,4.229,841.36,-773.7,14,-185.86,417.74,0.7598,0.6429,-13.276,587.84,-773.7,2,253.52,0.0,999.0,1.0,126.76,253.52,0.0,False
M200R5_0489,40,0.4,20,0.8,1.5,1.25,6,False,True,PRE_RTH,1,30,84.3,299.16,1.0749,0.5667,2.81,1209.42,-1125.12,23,182.48,299.16,1.2538,0.5652,7.934,901.38,-718.9,7,-98.18,248.46,0.7583,0.5714,-14.026,308.04,-406.22,False
M200R5_0490,40,0.4,20,0.8,1.5,1.25,6,False,True,PRE_RTH,3,40,-189.1,554.38,0.8961,0.55,-4.727,1631.72,-1820.82,33,-90.92,554.38,0.9357,0.5455,-2.755,1323.68,-1414.6,7,-98.18,248.46,0.7583,0.5714,-14.026,308.04,-406.22,False
M200R5_0513,40,0.4,20,0.8,1.5,1.25,12,False,True,PRE_RTH,1,30,-211.7,597.66,0.8601,0.6,-7.057,1301.68,-1513.38,23,-113.52,597.66,0.8975,0.6087,-4.936,993.64,-1107.16,7,-98.18,248.46,0.7583,0.5714,-14.026,308.04,-406.22,False
M200R5_0514,40,0.4,20,0.8,1.5,1.25,12,False,True,PRE_RTH,3,37,-119.38,544.14,0.933,0.5946,-3.226,1661.22,-1780.6,30,-21.2,544.14,0.9846,0.6,-0.707,1353.18,-1374.38,7,-98.18,248.46,0.7583,0.5714,-14.026,308.04,-406.22,False
M200R5_0821,40,0.7,12,0.8,1.25,1.0,6,False,False,RTH,1,19,273.44,392.92,1.3673,0.6842,14.392,1017.88,-744.44,15,-180.6,392.92,0.7574,0.6,-12.04,563.84,-744.44,4,454.04,0.0,999.0,1.0,113.51,454.04,0.0,False
M200R5_0827,40,0.7,12,0.8,1.25,1.0,6,False,True,RTH,1,19,264.44,392.92,1.3552,0.6842,13.918,1008.88,-744.44,15,-180.6,392.92,0.7574,0.6,-12.04,563.84,-744.44,4,445.04,0.0,999.0,1.0,111.26,445.04,0.0,False
M200R5_0518,40,0.4,20,0.8,1.5,1.25,12,True,False,ALL,3,52,-331.48,807.8,0.8438,0.5385,-6.375,1790.78,-2122.26,38,-164.12,424.1,0.8855,0.5526,-4.319,1268.96,-1433.08,14,-167.36,437.96,0.7572,0.5,-11.954,521.82,-689.18,False
M200R5_0053,40,0.4,12,0.8,1.25,1.0,6,False,False,RTH,1,36,337.36,542.36,1.2791,0.6667,9.371,1546.24,-1208.88,29,-293.96,542.36,0.7568,0.5862,-10.137,914.92,-1208.88,7,631.32,0.0,999.0,1.0,90.189,631.32,0.0,False
M200R5_0950,40,0.7,12,0.8,1.5,1.5,12,True,False,ALL,3,25,412.5,449.74,1.353,0.56,16.5,1581.14,-1168.64,17,-259.58,449.74,0.7533,0.4118,-15.269,792.82,-1052.4,8,672.08,116.24,6.7818,0.875,84.01,788.32,-116.24,False
M200R5_0523,40,0.4,20,0.8,1.5,1.25,12,True,True,ALL,1,38,-303.12,842.36,0.808,0.5789,-7.977,1275.72,-1578.84,28,-275.72,553.9,0.7527,0.5714,-9.847,839.16,-1114.88,10,-27.4,342.72,0.9409,0.6,-2.74,436.56,-463.96,False
M200R5_1235,40,0.7,20,0.8,1.25,1.0,12,False,True,RTH,1,13,66.88,348.24,1.1225,0.6923,5.145,612.84,-545.96,11,-135.14,348.24,0.7525,0.6364,-12.285,410.82,-545.96,2,202.02,0.0,999.0,1.0,101.01,202.02,0.0,False
M200R5_1236,40,0.7,20,0.8,1.25,1.0,12,False,True,RTH,3,13,66.88,348.24,1.1225,0.6923,5.145,612.84,-545.96,11,-135.14,348.24,0.7525,0.6364,-12.285,410.82,-545.96,2,202.02,0.0,999.0,1.0,101.01,202.02,0.0,False
