param_id,side_mode,htf_minutes,sweep_buffer_ticks,reclaim_buffer_ticks,sl_buffer_ticks,min_asia_range_atr,max_sweep_atr,max_hold_bars,all_trades,all_pnl,all_max_dd,all_profit_factor,all_win_rate,all_expectancy,all_total_gain,all_total_loss,is_trades,is_pnl,is_max_dd,is_profit_factor,is_win_rate,is_expectancy,is_total_gain,is_total_loss,oos_trades,oos_pnl,oos_max_dd,oos_profit_factor,oos_win_rate,oos_expectancy,oos_total_gain,oos_total_loss,wf_positive
LSA_1106,both,15,4,0,8,0.5,999.0,48,39,-658.86,828.42,0.7366,0.1795,-16.894,1842.82,-2501.68,27,-372.98,808.6,0.7549,0.1852,-13.814,1148.8,-1521.78,12,-285.88,828.42,0.7083,0.1667,-23.823,694.02,-979.9,False
LSA_1112,both,15,4,0,8,1.0,3.0,48,39,-658.86,828.42,0.7366,0.1795,-16.894,1842.82,-2501.68,27,-372.98,808.6,0.7549,0.1852,-13.814,1148.8,-1521.78,12,-285.88,828.42,0.7083,0.1667,-23.823,694.02,-979.9,False
LSA_1115,both,15,4,0,8,1.0,999.0,48,39,-658.86,828.42,0.7366,0.1795,-16.894,1842.82,-2501.68,27,-372.98,808.6,0.7549,0.1852,-13.814,1148.8,-1521.78,12,-285.88,828.42,0.7083,0.1667,-23.823,694.02,-979.9,False
LSA_1157,both,15,4,2,8,0.5,3.0,48,39,-701.36,851.1,0.7234,0.1538,-17.984,1834.56,-2535.92,27,-415.48,851.1,0.733,0.1481,-15.388,1140.54,-1556.02,12,-285.88,828.42,0.7083,0.1667,-23.823,694.02,-979.9,False
LSA_1160,both,15,4,2,8,0.5,999.0,48,39,-701.36,851.1,0.7234,0.1538,-17.984,1834.56,-2535.92,27,-415.48,851.1,0.733,0.1481,-15.388,1140.54,-1556.02,12,-285.88,828.42,0.7083,0.1667,-23.823,694.02,-979.9,False
LSA_1166,both,15,4,2,8,1.0,3.0,48,39,-701.36,851.1,0.7234,0.1538,-17.984,1834.56,-2535.92,27,-415.48,851.1,0.733,0.1481,-15.388,1140.54,-1556.02,12,-285.88,828.42,0.7083,0.1667,-23.823,694.02,-979.9,False
LSA_1169,both,15,4,2,8,1.0,999.0,48,39,-701.36,851.1,0.7234,0.1538,-17.984,1834.56,-2535.92,27,-415.48,851.1,0.733,0.1481,-15.388,1140.54,-1556.02,12,-285.88,828.42,0.7083,0.1667,-23.823,694.02,-979.9,False
LSA_1211,both,15,8,0,8,0.5,3.0,48,39,-641.86,828.42,0.7417,0.1795,-16.458,1842.82,-2484.68,27,-355.98,791.6,0.7634,0.1852,-13.184,1148.8,-1504.78,12,-285.88,828.42,0.7083,0.1667,-23.823,694.02,-979.9,False
LSA_1214,both,15,8,0,8,0.5,999.0,48,39,-641.86,828.42,0.7417,0.1795,-16.458,1842.82,-2484.68,27,-355.98,791.6,0.7634,0.1852,-13.184,1148.8,-1504.78,12,-285.88,828.42,0.7083,0.1667,-23.823,694.02,-979.9,False
LSA_1220,both,15,8,0,8,1.0,3.0,48,39,-641.86,828.42,0.7417,0.1795,-16.458,1842.82,-2484.68,27,-355.98,791.6,0.7634,0.1852,-13.184,1148.8,-1504.78,12,-285.88,828.42,0.7083,0.1667,-23.823,694.02,-979.9,False
LSA_1223,both,15,8,0,8,1.0,999.0,48,39,-641.86,828.42,0.7417,0.1795,-16.458,1842.82,-2484.68,27,-355.98,791.6,0.7634,0.1852,-13.184,1148.8,-1504.78,12,-285.88,828.42,0.7083,0.1667,-23.823,694.02,-979.9,False
LSA_1265,both,15,8,2,8,0.5,3.0,48,39,-684.36,834.1,0.7283,0.1538,-17.548,1834.56,-2518.92,27,-398.48,834.1,0.7411,0.1481,-14.759,1140.54,-1539.02,12,-285.88,828.42,0.7083,0.1667,-23.823,694.02,-979.9,False
LSA_1268,both,15,8,2,8,0.5,999.0,48,39,-684.36,834.1,0.7283,0.1538,-17.548,1834.56,-2518.92,27,-398.48,834.1,0.7411,0.1481,-14.759,1140.54,-1539.02,12,-285.88,828.42,0.7083,0.1667,-23.823,694.02,-979.9,False
LSA_1274,both,15,8,2,8,1.0,3.0,48,39,-684.36,834.1,0.7283,0.1538,-17.548,1834.56,-2518.92,27,-398.48,834.1,0.7411,0.1481,-14.759,1140.54,-1539.02,12,-285.88,828.42,0.7083,0.1667,-23.823,694.02,-979.9,False
LSA_1277,both,15,8,2,8,1.0,999.0,48,39,-684.36,834.1,0.7283,0.1538,-17.548,1834.56,-2518.92,27,-398.48,834.1,0.7411,0.1481,-14.759,1140.54,-1539.02,12,-285.88,828.42,0.7083,0.1667,-23.823,694.02,-979.9,False
LSA_2165,long,15,8,0,4,0.5,3.0,48,15,-113.1,528.46,0.9015,0.2,-7.54,1034.78,-1147.88,11,-212.14,528.46,0.706,0.1818,-19.285,509.52,-721.66,4,99.04,426.22,1.2324,0.25,24.76,525.26,-426.22,False
LSA_2168,long,15,8,0,4,0.5,999.0,48,15,-113.1,528.46,0.9015,0.2,-7.54,1034.78,-1147.88,11,-212.14,528.46,0.706,0.1818,-19.285,509.52,-721.66,4,99.04,426.22,1.2324,0.25,24.76,525.26,-426.22,False
LSA_2174,long,15,8,0,4,1.0,3.0,48,15,-113.1,528.46,0.9015,0.2,-7.54,1034.78,-1147.88,11,-212.14,528.46,0.706,0.1818,-19.285,509.52,-721.66,4,99.04,426.22,1.2324,0.25,24.76,525.26,-426.22,False
LSA_2177,long,15,8,0,4,1.0,999.0,48,15,-113.1,528.46,0.9015,0.2,-7.54,1034.78,-1147.88,11,-212.14,528.46,0.706,0.1818,-19.285,509.52,-721.66,4,99.04,426.22,1.2324,0.25,24.76,525.26,-426.22,False
LSA_2219,long,15,8,2,4,0.5,3.0,48,15,-113.1,528.46,0.9015,0.2,-7.54,1034.78,-1147.88,11,-212.14,528.46,0.706,0.1818,-19.285,509.52,-721.66,4,99.04,426.22,1.2324,0.25,24.76,525.26,-426.22,False
LSA_2222,long,15,8,2,4,0.5,999.0,48,15,-113.1,528.46,0.9015,0.2,-7.54,1034.78,-1147.88,11,-212.14,528.46,0.706,0.1818,-19.285,509.52,-721.66,4,99.04,426.22,1.2324,0.25,24.76,525.26,-426.22,False
LSA_2228,long,15,8,2,4,1.0,3.0,48,15,-113.1,528.46,0.9015,0.2,-7.54,1034.78,-1147.88,11,-212.14,528.46,0.706,0.1818,-19.285,509.52,-721.66,4,99.04,426.22,1.2324,0.25,24.76,525.26,-426.22,False
LSA_2231,long,15,8,2,4,1.0,999.0,48,15,-113.1,528.46,0.9015,0.2,-7.54,1034.78,-1147.88,11,-212.14,528.46,0.706,0.1818,-19.285,509.52,-721.66,4,99.04,426.22,1.2324,0.25,24.76,525.26,-426.22,False
LSA_2634,long,60,0,0,12,0.5,3.0,72,12,369.62,1009.68,1.3163,0.3333,30.802,1538.04,-1168.42,9,-298.66,1009.68,0.7042,0.2222,-33.184,711.02,-1009.68,3,668.28,158.74,5.2099,0.6667,222.76,827.02,-158.74,False
LSA_2637,long,60,0,0,12,0.5,999.0,72,12,369.62,1009.68,1.3163,0.3333,30.802,1538.04,-1168.42,9,-298.66,1009.68,0.7042,0.2222,-33.184,711.02,-1009.68,3,668.28,158.74,5.2099,0.6667,222.76,827.02,-158.74,False
LSA_2643,long,60,0,0,12,1.0,3.0,72,12,369.62,1009.68,1.3163,0.3333,30.802,1538.04,-1168.42,9,-298.66,1009.68,0.7042,0.2222,-33.184,711.02,-1009.68,3,668.28,158.74,5.2099,0.6667,222.76,827.02,-158.74,False
LSA_2646,long,60,0,0,12,1.0,999.0,72,12,369.62,1009.68,1.3163,0.3333,30.802,1538.04,-1168.42,9,-298.66,1009.68,0.7042,0.2222,-33.184,711.02,-1009.68,3,668.28,158.74,5.2099,0.6667,222.76,827.02,-158.74,False
LSA_2688,long,60,0,2,12,0.5,3.0,72,12,369.62,1009.68,1.3163,0.3333,30.802,1538.04,-1168.42,9,-298.66,1009.68,0.7042,0.2222,-33.184,711.02,-1009.68,3,668.28,158.74,5.2099,0.6667,222.76,827.02,-158.74,False
LSA_2691,long,60,0,2,12,0.5,999.0,72,12,369.62,1009.68,1.3163,0.3333,30.802,1538.04,-1168.42,9,-298.66,1009.68,0.7042,0.2222,-33.184,711.02,-1009.68,3,668.28,158.74,5.2099,0.6667,222.76,827.02,-158.74,False
LSA_2697,long,60,0,2,12,1.0,3.0,72,12,369.62,1009.68,1.3163,0.3333,30.802,1538.04,-1168.42,9,-298.66,1009.68,0.7042,0.2222,-33.184,711.02,-1009.68,3,668.28,158.74,5.2099,0.6667,222.76,827.02,-158.74,False
LSA_2700,long,60,0,2,12,1.0,999.0,72,12,369.62,1009.68,1.3163,0.3333,30.802,1538.04,-1168.42,9,-298.66,1009.68,0.7042,0.2222,-33.184,711.02,-1009.68,3,668.28,158.74,5.2099,0.6667,222.76,827.02,-158.74,False
LSA_2742,long,60,4,0,12,0.5,3.0,72,12,369.62,1009.68,1.3163,0.3333,30.802,1538.04,-1168.42,9,-298.66,1009.68,0.7042,0.2222,-33.184,711.02,-1009.68,3,668.28,158.74,5.2099,0.6667,222.76,827.02,-158.74,False
LSA_2745,long,60,4,0,12,0.5,999.0,72,12,369.62,1009.68,1.3163,0.3333,30.802,1538.04,-1168.42,9,-298.66,1009.68,0.7042,0.2222,-33.184,711.02,-1009.68,3,668.28,158.74,5.2099,0.6667,222.76,827.02,-158.74,False
LSA_2751,long,60,4,0,12,1.0,3.0,72,12,369.62,1009.68,1.3163,0.3333,30.802,1538.04,-1168.42,9,-298.66,1009.68,0.7042,0.2222,-33.184,711.02,-1009.68,3,668.28,158.74,5.2099,0.6667,222.76,827.02,-158.74,False
LSA_2754,long,60,4,0,12,1.0,999.0,72,12,369.62,1009.68,1.3163,0.3333,30.802,1538.04,-1168.42,9,-298.66,1009.68,0.7042,0.2222,-33.184,711.02,-1009.68,3,668.28,158.74,5.2099,0.6667,222.76,827.02,-158.74,False
LSA_2796,long,60,4,2,12,0.5,3.0,72,12,369.62,1009.68,1.3163,0.3333,30.802,1538.04,-1168.42,9,-298.66,1009.68,0.7042,0.2222,-33.184,711.02,-1009.68,3,668.28,158.74,5.2099,0.6667,222.76,827.02,-158.74,False
LSA_2799,long,60,4,2,12,0.5,999.0,72,12,369.62,1009.68,1.3163,0.3333,30.802,1538.04,-1168.42,9,-298.66,1009.68,0.7042,0.2222,-33.184,711.02,-1009.68,3,668.28,158.74,5.2099,0.6667,222.76,827.02,-158.74,False
LSA_2805,long,60,4,2,12,1.0,3.0,72,12,369.62,1009.68,1.3163,0.3333,30.802,1538.04,-1168.42,9,-298.66,1009.68,0.7042,0.2222,-33.184,711.02,-1009.68,3,668.28,158.74,5.2099,0.6667,222.76,827.02,-158.74,False
LSA_2808,long,60,4,2,12,1.0,999.0,72,12,369.62,1009.68,1.3163,0.3333,30.802,1538.04,-1168.42,9,-298.66,1009.68,0.7042,0.2222,-33.184,711.02,-1009.68,3,668.28,158.74,5.2099,0.6667,222.76,827.02,-158.74,False
LSA_2850,long,60,8,0,12,0.5,3.0,72,12,369.62,1009.68,1.3163,0.3333,30.802,1538.04,-1168.42,9,-298.66,1009.68,0.7042,0.2222,-33.184,711.02,-1009.68,3,668.28,158.74,5.2099,0.6667,222.76,827.02,-158.74,False
LSA_2853,long,60,8,0,12,0.5,999.0,72,12,369.62,1009.68,1.3163,0.3333,30.802,1538.04,-1168.42,9,-298.66,1009.68,0.7042,0.2222,-33.184,711.02,-1009.68,3,668.28,158.74,5.2099,0.6667,222.76,827.02,-158.74,False
LSA_2859,long,60,8,0,12,1.0,3.0,72,12,369.62,1009.68,1.3163,0.3333,30.802,1538.04,-1168.42,9,-298.66,1009.68,0.7042,0.2222,-33.184,711.02,-1009.68,3,668.28,158.74,5.2099,0.6667,222.76,827.02,-158.74,False
LSA_2862,long,60,8,0,12,1.0,999.0,72,12,369.62,1009.68,1.3163,0.3333,30.802,1538.04,-1168.42,9,-298.66,1009.68,0.7042,0.2222,-33.184,711.02,-1009.68,3,668.28,158.74,5.2099,0.6667,222.76,827.02,-158.74,False
LSA_2904,long,60,8,2,12,0.5,3.0,72,12,369.62,1009.68,1.3163,0.3333,30.802,1538.04,-1168.42,9,-298.66,1009.68,0.7042,0.2222,-33.184,711.02,-1009.68,3,668.28,158.74,5.2099,0.6667,222.76,827.02,-158.74,False
LSA_2907,long,60,8,2,12,0.5,999.0,72,12,369.62,1009.68,1.3163,0.3333,30.802,1538.04,-1168.42,9,-298.66,1009.68,0.7042,0.2222,-33.184,711.02,-1009.68,3,668.28,158.74,5.2099,0.6667,222.76,827.02,-158.74,False
LSA_2913,long,60,8,2,12,1.0,3.0,72,12,369.62,1009.68,1.3163,0.3333,30.802,1538.04,-1168.42,9,-298.66,1009.68,0.7042,0.2222,-33.184,711.02,-1009.68,3,668.28,158.74,5.2099,0.6667,222.76,827.02,-158.74,False
LSA_2916,long,60,8,2,12,1.0,999.0,72,12,369.62,1009.68,1.3163,0.3333,30.802,1538.04,-1168.42,9,-298.66,1009.68,0.7042,0.2222,-33.184,711.02,-1009.68,3,668.28,158.74,5.2099,0.6667,222.76,827.02,-158.74,False
LSA_1982,long,15,0,0,12,0.5,1.5,48,15,-129.6,495.96,0.8887,0.2,-8.64,1034.78,-1164.38,11,-216.64,495.96,0.7017,0.1818,-19.695,509.52,-726.16,4,87.04,438.22,1.1986,0.25,21.76,525.26,-438.22,False
LSA_1991,long,15,0,0,12,1.0,1.5,48,15,-129.6,495.96,0.8887,0.2,-8.64,1034.78,-1164.38,11,-216.64,495.96,0.7017,0.1818,-19.695,509.52,-726.16,4,87.04,438.22,1.1986,0.25,21.76,525.26,-438.22,False
LSA_2036,long,15,0,2,12,0.5,1.5,48,15,-129.6,495.96,0.8887,0.2,-8.64,1034.78,-1164.38,11,-216.64,495.96,0.7017,0.1818,-19.695,509.52,-726.16,4,87.04,438.22,1.1986,0.25,21.76,525.26,-438.22,False
LSA_2045,long,15,0,2,12,1.0,1.5,48,15,-129.6,495.96,0.8887,0.2,-8.64,1034.78,-1164.38,11,-216.64,495.96,0.7017,0.1818,-19.695,509.52,-726.16,4,87.04,438.22,1.1986,0.25,21.76,525.26,-438.22,False
LSA_0650,short,60,0,0,4,0.5,1.5,48,18,52.68,419.2,1.0463,0.2222,2.927,1191.54,-1138.86,11,-245.14,419.2,0.7004,0.1818,-22.285,573.02,-818.16,7,297.82,281.44,1.9287,0.2857,42.546,618.52,-320.7,False
LSA_0659,short,60,0,0,4,1.0,1.5,48,18,52.68,419.2,1.0463,0.2222,2.927,1191.54,-1138.86,11,-245.14,419.2,0.7004,0.1818,-22.285,573.02,-818.16,7,297.82,281.44,1.9287,0.2857,42.546,618.52,-320.7,False
LSA_0704,short,60,0,2,4,0.5,1.5,48,18,52.68,419.2,1.0463,0.2222,2.927,1191.54,-1138.86,11,-245.14,419.2,0.7004,0.1818,-22.285,573.02,-818.16,7,297.82,281.44,1.9287,0.2857,42.546,618.52,-320.7,False
LSA_0713,short,60,0,2,4,1.0,1.5,48,18,52.68,419.2,1.0463,0.2222,2.927,1191.54,-1138.86,11,-245.14,419.2,0.7004,0.1818,-22.285,573.02,-818.16,7,297.82,281.44,1.9287,0.2857,42.546,618.52,-320.7,False
LSA_0758,short,60,4,0,4,0.5,1.5,48,18,52.68,419.2,1.0463,0.2222,2.927,1191.54,-1138.86,11,-245.14,419.2,0.7004,0.1818,-22.285,573.02,-818.16,7,297.82,281.44,1.9287,0.2857,42.546,618.52,-320.7,False
LSA_0767,short,60,4,0,4,1.0,1.5,48,18,52.68,419.2,1.0463,0.2222,2.927,1191.54,-1138.86,11,-245.14,419.2,0.7004,0.1818,-22.285,573.02,-818.16,7,297.82,281.44,1.9287,0.2857,42.546,618.52,-320.7,False
LSA_0812,short,60,4,2,4,0.5,1.5,48,18,52.68,419.2,1.0463,0.2222,2.927,1191.54,-1138.86,11,-245.14,419.2,0.7004,0.1818,-22.285,573.02,-818.16,7,297.82,281.44,1.9287,0.2857,42.546,618.52,-320.7,False
LSA_0821,short,60,4,2,4,1.0,1.5,48,18,52.68,419.2,1.0463,0.2222,2.927,1191.54,-1138.86,11,-245.14,419.2,0.7004,0.1818,-22.285,573.02,-818.16,7,297.82,281.44,1.9287,0.2857,42.546,618.52,-320.7,False
LSA_0866,short,60,8,0,4,0.5,1.5,48,18,52.68,419.2,1.0463,0.2222,2.927,1191.54,-1138.86,11,-245.14,419.2,0.7004,0.1818,-22.285,573.02,-818.16,7,297.82,281.44,1.9287,0.2857,42.546,618.52,-320.7,False
LSA_0875,short,60,8,0,4,1.0,1.5,48,18,52.68,419.2,1.0463,0.2222,2.927,1191.54,-1138.86,11,-245.14,419.2,0.7004,0.1818,-22.285,573.02,-818.16,7,297.82,281.44,1.9287,0.2857,42.546,618.52,-320.7,False
LSA_0920,short,60,8,2,4,0.5,1.5,48,18,52.68,419.2,1.0463,0.2222,2.927,1191.54,-1138.86,11,-245.14,419.2,0.7004,0.1818,-22.285,573.02,-818.16,7,297.82,281.44,1.9287,0.2857,42.546,618.52,-320.7,False
LSA_0929,short,60,8,2,4,1.0,1.5,48,18,52.68,419.2,1.0463,0.2222,2.927,1191.54,-1138.86,11,-245.14,419.2,0.7004,0.1818,-22.285,573.02,-818.16,7,297.82,281.44,1.9287,0.2857,42.546,618.52,-320.7,False
LSA_0973,both,15,0,0,4,0.5,1.5,24,39,-473.86,805.14,0.7817,0.2308,-12.15,1696.84,-2170.7,27,-193.98,606.38,0.8435,0.2593,-7.184,1045.82,-1239.8,12,-279.88,805.14,0.6993,0.1667,-23.323,651.02,-930.9,False
LSA_0982,both,15,0,0,4,1.0,1.5,24,39,-473.86,805.14,0.7817,0.2308,-12.15,1696.84,-2170.7,27,-193.98,606.38,0.8435,0.2593,-7.184,1045.82,-1239.8,12,-279.88,805.14,0.6993,0.1667,-23.323,651.02,-930.9,False
LSA_1027,both,15,0,2,4,0.5,1.5,24,39,-512.36,805.14,0.764,0.2308,-13.137,1658.34,-2170.7,27,-232.48,644.88,0.8125,0.2593,-8.61,1007.32,-1239.8,12,-279.88,805.14,0.6993,0.1667,-23.323,651.02,-930.9,False
LSA_1036,both,15,0,2,4,1.0,1.5,24,39,-512.36,805.14,0.764,0.2308,-13.137,1658.34,-2170.7,27,-232.48,644.88,0.8125,0.2593,-8.61,1007.32,-1239.8,12,-279.88,805.14,0.6993,0.1667,-23.323,651.02,-930.9,False
LSA_1081,both,15,4,0,4,0.5,1.5,24,39,-460.36,805.14,0.7866,0.2308,-11.804,1696.84,-2157.2,27,-180.48,592.88,0.8528,0.2593,-6.684,1045.82,-1226.3,12,-279.88,805.14,0.6993,0.1667,-23.323,651.02,-930.9,False
LSA_1090,both,15,4,0,4,1.0,1.5,24,39,-460.36,805.14,0.7866,0.2308,-11.804,1696.84,-2157.2,27,-180.48,592.88,0.8528,0.2593,-6.684,1045.82,-1226.3,12,-279.88,805.14,0.6993,0.1667,-23.323,651.02,-930.9,False
LSA_1135,both,15,4,2,4,0.5,1.5,24,39,-498.86,805.14,0.7687,0.2308,-12.791,1658.34,-2157.2,27,-218.98,631.38,0.8214,0.2593,-8.11,1007.32,-1226.3,12,-279.88,805.14,0.6993,0.1667,-23.323,651.02,-930.9,False
LSA_1144,both,15,4,2,4,1.0,1.5,24,39,-498.86,805.14,0.7687,0.2308,-12.791,1658.34,-2157.2,27,-218.98,631.38,0.8214,0.2593,-8.11,1007.32,-1226.3,12,-279.88,805.14,0.6993,0.1667,-23.323,651.02,-930.9,False
LSA_1189,both,15,8,0,4,0.5,1.5,24,39,-443.36,805.14,0.7928,0.2308,-11.368,1696.84,-2140.2,27,-163.48,575.88,0.8648,0.2593,-6.055,1045.82,-1209.3,12,-279.88,805.14,0.6993,0.1667,-23.323,651.02,-930.9,False
LSA_1198,both,15,8,0,4,1.0,1.5,24,39,-443.36,805.14,0.7928,0.2308,-11.368,1696.84,-2140.2,27,-163.48,575.88,0.8648,0.2593,-6.055,1045.82,-1209.3,12,-279.88,805.14,0.6993,0.1667,-23.323,651.02,-930.9,False
LSA_1243,both,15,8,2,4,0.5,1.5,24,39,-481.86,805.14,0.7749,0.2308,-12.355,1658.34,-2140.2,27,-201.98,614.38,0.833,0.2593,-7.481,1007.32,-1209.3,12,-279.88,805.14,0.6993,0.1667,-23.323,651.02,-930.9,False
LSA_1252,both,15,8,2,4,1.0,1.5,24,39,-481.86,805.14,0.7749,0.2308,-12.355,1658.34,-2140.2,27,-201.98,614.38,0.833,0.2593,-7.481,1007.32,-1209.3,12,-279.88,805.14,0.6993,0.1667,-23.323,651.02,-930.9,False
LSA_1297,both,30,0,0,4,0.5,1.5,24,35,-168.4,674.42,0.9064,0.2571,-4.811,1631.34,-1799.74,25,39.5,527.86,1.0351,0.28,1.58,1164.82,-1125.32,10,-207.9,674.42,0.6917,0.2,-20.79,466.52,-674.42,False
LSA_1306,both,30,0,0,4,1.0,1.5,24,35,-168.4,674.42,0.9064,0.2571,-4.811,1631.34,-1799.74,25,39.5,527.86,1.0351,0.28,1.58,1164.82,-1125.32,10,-207.9,674.42,0.6917,0.2,-20.79,466.52,-674.42,False
LSA_1351,both,30,0,2,4,0.5,1.5,24,35,-168.4,674.42,0.9064,0.2571,-4.811,1631.34,-1799.74,25,39.5,527.86,1.0351,0.28,1.58,1164.82,-1125.32,10,-207.9,674.42,0.6917,0.2,-20.79,466.52,-674.42,False
LSA_1360,both,30,0,2,4,1.0,1.5,24,35,-168.4,674.42,0.9064,0.2571,-4.811,1631.34,-1799.74,25,39.5,527.86,1.0351,0.28,1.58,1164.82,-1125.32,10,-207.9,674.42,0.6917,0.2,-20.79,466.52,-674.42,False
LSA_1405,both,30,4,0,4,0.5,1.5,24,35,-168.4,674.42,0.9064,0.2571,-4.811,1631.34,-1799.74,25,39.5,527.86,1.0351,0.28,1.58,1164.82,-1125.32,10,-207.9,674.42,0.6917,0.2,-20.79,466.52,-674.42,False
LSA_1414,both,30,4,0,4,1.0,1.5,24,35,-168.4,674.42,0.9064,0.2571,-4.811,1631.34,-1799.74,25,39.5,527.86,1.0351,0.28,1.58,1164.82,-1125.32,10,-207.9,674.42,0.6917,0.2,-20.79,466.52,-674.42,False
LSA_1459,both,30,4,2,4,0.5,1.5,24,35,-168.4,674.42,0.9064,0.2571,-4.811,1631.34,-1799.74,25,39.5,527.86,1.0351,0.28,1.58,1164.82,-1125.32,10,-207.9,674.42,0.6917,0.2,-20.79,466.52,-674.42,False
LSA_1468,both,30,4,2,4,1.0,1.5,24,35,-168.4,674.42,0.9064,0.2571,-4.811,1631.34,-1799.74,25,39.5,527.86,1.0351,0.28,1.58,1164.82,-1125.32,10,-207.9,674.42,0.6917,0.2,-20.79,466.52,-674.42,False
LSA_1513,both,30,8,0,4,0.5,1.5,24,35,-168.4,674.42,0.9064,0.2571,-4.811,1631.34,-1799.74,25,39.5,527.86,1.0351,0.28,1.58,1164.82,-1125.32,10,-207.9,674.42,0.6917,0.2,-20.79,466.52,-674.42,False
LSA_1522,both,30,8,0,4,1.0,1.5,24,35,-168.4,674.42,0.9064,0.2571,-4.811,1631.34,-1799.74,25,39.5,527.86,1.0351,0.28,1.58,1164.82,-1125.32,10,-207.9,674.42,0.6917,0.2,-20.79,466.52,-674.42,False
LSA_1567,both,30,8,2,4,0.5,1.5,24,35,-168.4,674.42,0.9064,0.2571,-4.811,1631.34,-1799.74,25,39.5,527.86,1.0351,0.28,1.58,1164.82,-1125.32,10,-207.9,674.42,0.6917,0.2,-20.79,466.52,-674.42,False
LSA_1576,both,30,8,2,4,1.0,1.5,24,35,-168.4,674.42,0.9064,0.2571,-4.811,1631.34,-1799.74,25,39.5,527.86,1.0351,0.28,1.58,1164.82,-1125.32,10,-207.9,674.42,0.6917,0.2,-20.79,466.52,-674.42,False
LSA_1949,long,15,0,0,4,0.5,3.0,48,15,-130.1,528.46,0.8883,0.2,-8.673,1034.78,-1164.88,11,-229.14,528.46,0.6898,0.1818,-20.831,509.52,-738.66,4,99.04,426.22,1.2324,0.25,24.76,525.26,-426.22,False
LSA_1952,long,15,0,0,4,0.5,999.0,48,15,-130.1,528.46,0.8883,0.2,-8.673,1034.78,-1164.88,11,-229.14,528.46,0.6898,0.1818,-20.831,509.52,-738.66,4,99.04,426.22,1.2324,0.25,24.76,525.26,-426.22,False
LSA_1958,long,15,0,0,4,1.0,3.0,48,15,-130.1,528.46,0.8883,0.2,-8.673,1034.78,-1164.88,11,-229.14,528.46,0.6898,0.1818,-20.831,509.52,-738.66,4,99.04,426.22,1.2324,0.25,24.76,525.26,-426.22,False
LSA_1961,long,15,0,0,4,1.0,999.0,48,15,-130.1,528.46,0.8883,0.2,-8.673,1034.78,-1164.88,11,-229.14,528.46,0.6898,0.1818,-20.831,509.52,-738.66,4,99.04,426.22,1.2324,0.25,24.76,525.26,-426.22,False
LSA_2003,long,15,0,2,4,0.5,3.0,48,15,-130.1,528.46,0.8883,0.2,-8.673,1034.78,-1164.88,11,-229.14,528.46,0.6898,0.1818,-20.831,509.52,-738.66,4,99.04,426.22,1.2324,0.25,24.76,525.26,-426.22,False
LSA_2006,long,15,0,2,4,0.5,999.0,48,15,-130.1,528.46,0.8883,0.2,-8.673,1034.78,-1164.88,11,-229.14,528.46,0.6898,0.1818,-20.831,509.52,-738.66,4,99.04,426.22,1.2324,0.25,24.76,525.26,-426.22,False
LSA_2012,long,15,0,2,4,1.0,3.0,48,15,-130.1,528.46,0.8883,0.2,-8.673,1034.78,-1164.88,11,-229.14,528.46,0.6898,0.1818,-20.831,509.52,-738.66,4,99.04,426.22,1.2324,0.25,24.76,525.26,-426.22,False
LSA_2015,long,15,0,2,4,1.0,999.0,48,15,-130.1,528.46,0.8883,0.2,-8.673,1034.78,-1164.88,11,-229.14,528.46,0.6898,0.1818,-20.831,509.52,-738.66,4,99.04,426.22,1.2324,0.25,24.76,525.26,-426.22,False
LSA_2057,long,15,4,0,4,0.5,3.0,48,15,-130.1,528.46,0.8883,0.2,-8.673,1034.78,-1164.88,11,-229.14,528.46,0.6898,0.1818,-20.831,509.52,-738.66,4,99.04,426.22,1.2324,0.25,24.76,525.26,-426.22,False
LSA_2060,long,15,4,0,4,0.5,999.0,48,15,-130.1,528.46,0.8883,0.2,-8.673,1034.78,-1164.88,11,-229.14,528.46,0.6898,0.1818,-20.831,509.52,-738.66,4,99.04,426.22,1.2324,0.25,24.76,525.26,-426.22,False
LSA_2066,long,15,4,0,4,1.0,3.0,48,15,-130.1,528.46,0.8883,0.2,-8.673,1034.78,-1164.88,11,-229.14,528.46,0.6898,0.1818,-20.831,509.52,-738.66,4,99.04,426.22,1.2324,0.25,24.76,525.26,-426.22,False
LSA_2069,long,15,4,0,4,1.0,999.0,48,15,-130.1,528.46,0.8883,0.2,-8.673,1034.78,-1164.88,11,-229.14,528.46,0.6898,0.1818,-20.831,509.52,-738.66,4,99.04,426.22,1.2324,0.25,24.76,525.26,-426.22,False
LSA_2111,long,15,4,2,4,0.5,3.0,48,15,-130.1,528.46,0.8883,0.2,-8.673,1034.78,-1164.88,11,-229.14,528.46,0.6898,0.1818,-20.831,509.52,-738.66,4,99.04,426.22,1.2324,0.25,24.76,525.26,-426.22,False
LSA_2114,long,15,4,2,4,0.5,999.0,48,15,-130.1,528.46,0.8883,0.2,-8.673,1034.78,-1164.88,11,-229.14,528.46,0.6898,0.1818,-20.831,509.52,-738.66,4,99.04,426.22,1.2324,0.25,24.76,525.26,-426.22,False
LSA_2120,long,15,4,2,4,1.0,3.0,48,15,-130.1,528.46,0.8883,0.2,-8.673,1034.78,-1164.88,11,-229.14,528.46,0.6898,0.1818,-20.831,509.52,-738.66,4,99.04,426.22,1.2324,0.25,24.76,525.26,-426.22,False
