signal_id,signal_family,signal_subtype,direction,side,signal_time,entry_time,source_i,entry_i,entry,source_close,atr14,atr50,range15,session,trade_date,week,month,pmo,pmo_signal,kdj_j,rsi14,mom_norm,rev_z,cluster_size,cluster_kind,cluster_families,zone_15m_id,zone_15m_state,zone_15m_poc,zone_15m_vah,zone_15m_val,zone_15m_high,zone_15m_low,zone_15m_width,zone_15m_age_min,zone_30m_id,zone_30m_state,zone_30m_poc,zone_30m_vah,zone_30m_val,zone_30m_high,zone_30m_low,zone_30m_width,zone_30m_age_min,zone_1h_id,zone_1h_state,zone_1h_poc,zone_1h_vah,zone_1h_val,zone_1h_high,zone_1h_low,zone_1h_width,zone_1h_age_min,zone_2h_state,zone_4h_state,zone_2h_id,zone_2h_poc,zone_2h_vah,zone_2h_val,zone_2h_high,zone_2h_low,zone_2h_width,zone_2h_age_min,zone_4h_id,zone_4h_poc,zone_4h_vah,zone_4h_val,zone_4h_high,zone_4h_low,zone_4h_width,zone_4h_age_min,h1_correct,h1_ret_points,h1_mfe_points,h1_mae_points,h1_peak_capture,h1_wrong_short_right_long,h3_correct,h3_ret_points,h3_mfe_points,h3_mae_points,h3_peak_capture,h3_wrong_short_right_long,h6_correct,h6_ret_points,h6_mfe_points,h6_mae_points,h6_peak_capture,h6_wrong_short_right_long,h12_correct,h12_ret_points,h12_mfe_points,h12_mae_points,h12_peak_capture,h12_wrong_short_right_long,h24_correct,h24_ret_points,h24_mfe_points,h24_mae_points,h24_peak_capture,h24_wrong_short_right_long,h48_correct,h48_ret_points,h48_mfe_points,h48_mae_points,h48_peak_capture,h48_wrong_short_right_long
icefishball:kdjma:short:2026-06-24T05:05:00+00:00,icefishball,kdjma,-1,short,2026-06-24 05:00:00+00:00,2026-06-24 05:05:00+00:00,12960,12961,29804.25,29804.75,32.767857142857146,38.035,44.0,ASIA,2026-06-24,2026-W26,2026-06,-0.014802260241512839,-0.018281374713105942,114.3606516928399,63.62820933864423,-0.13028239297478444,1.7114648710093485,3,same_family,icefishball,B4320,breakout_full_up,29770.75,29788.25,29762.0,29791.5,29750.25,41.25,6,B2160,breakout_full_up,29759.75,29791.25,29707.0,29791.5,29667.75,123.75,6,B1080,breakout_full_up,29691.5,29761.25,29654.75,29791.5,29654.25,137.25,6,inside_va,inside_va,B0563,29746.75,29821.75,29668.5,29838.25,29614.75,223.5,66.0,B0292,29821.5,29870.75,29715.5,29891.75,29614.75,277.0,66.0,0,-12.5,22.25,29.75,0,0,0,-51.0,22.25,57.25,0,0,0,-72.75,22.25,80.5,0,0,0,-29.0,22.25,80.5,0,0,1,0.25,22.25,80.5,0,1,0,-7.25,41.25,80.5,0,0
icefishball:kdjma:short:2026-06-24T05:10:00+00:00,icefishball,kdjma,-1,short,2026-06-24 05:05:00+00:00,2026-06-24 05:10:00+00:00,12961,12962,29816.75,29816.0,33.089285714285715,38.125,53.75,ASIA,2026-06-24,2026-W26,2026-06,-0.012579353775836468,-0.0172446436336024,111.36313488780004,65.23135633417756,-0.029865007583889172,1.7217783395459367,3,same_family,icefishball,B4320,breakout_full_up,29770.75,29788.25,29762.0,29791.5,29750.25,41.25,11,B2160,breakout_full_up,29759.75,29791.25,29707.0,29791.5,29667.75,123.75,11,B1080,breakout_full_up,29691.5,29761.25,29654.75,29791.5,29654.25,137.25,11,inside_va,inside_va,B0563,29746.75,29821.75,29668.5,29838.25,29614.75,223.5,71.0,B0292,29821.5,29870.75,29715.5,29891.75,29614.75,277.0,71.0,0,-35.25,10.75,37.75,0,0,0,-18.75,10.75,47.5,0,0,0,-28.5,10.75,68.0,0,0,0,-26.25,19.25,68.0,0,0,1,4.5,31.5,68.0,0,1,0,-18.75,53.75,68.0,0,0
icefishball:kdjma:short:2026-06-24T05:15:00+00:00,icefishball,kdjma,-1,short,2026-06-24 05:10:00+00:00,2026-06-24 05:15:00+00:00,12962,12963,29816.75,29816.75,31.125,37.27,54.0,ASIA,2026-06-24,2026-W26,2026-06,-0.010456609881752767,-0.01601045567872065,103.16349049387642,65.34103387156051,-0.15112893235342856,1.5692222911410312,2,same_family,icefishball,B4321,inside_va,29798.0,29819.0,29782.25,29834.0,29780.0,54.0,1,B2160,breakout_full_up,29759.75,29791.25,29707.0,29791.5,29667.75,123.75,16,B1080,breakout_full_up,29691.5,29761.25,29654.75,29791.5,29654.25,137.25,16,inside_va,inside_va,B0563,29746.75,29821.75,29668.5,29838.25,29614.75,223.5,76.0,B0292,29821.5,29870.75,29715.5,29891.75,29614.75,277.0,76.0,0,-38.5,10.75,44.75,0,0,0,-27.75,10.75,57.0,0,0,0,-21.0,10.75,68.0,0,0,0,-11.25,19.25,68.0,0,0,1,13.5,31.5,68.0,0,1,1,5.25,53.75,68.0,0,1
icefishball:kdjma:short:2026-06-24T05:25:00+00:00,icefishball,kdjma,-1,short,2026-06-24 05:20:00+00:00,2026-06-24 05:25:00+00:00,12964,12965,29855.25,29855.25,32.142857142857146,36.955,55.5,ASIA,2026-06-24,2026-W26,2026-06,-0.004686020309060544,-0.012690109139587987,102.25746029066667,70.51604013399371,0.135275211018314,1.958690627444173,1,solo,icefishball,B4321,breakout_full_up,29798.0,29819.0,29782.25,29834.0,29780.0,54.0,11,B2160,breakout_full_up,29759.75,29791.25,29707.0,29791.5,29667.75,123.75,26,B1080,breakout_full_up,29691.5,29761.25,29654.75,29791.5,29654.25,137.25,26,breakout_full_up,inside_va,B0563,29746.75,29821.75,29668.5,29838.25,29614.75,223.5,86.0,B0292,29821.5,29870.75,29715.5,29891.75,29614.75,277.0,86.0,1,10.75,22.75,18.5,0,0,1,10.0,22.75,29.5,0,0,1,35.5,42.5,29.5,0,0,1,39.0,57.75,29.5,0,0,1,61.25,70.0,29.5,0,0,1,47.25,92.25,29.5,0,0
icefishball:kdjma:long:2026-06-24T11:20:00+00:00,icefishball,kdjma,1,long,2026-06-24 11:15:00+00:00,2026-06-24 11:20:00+00:00,13035,13036,29757.0,29756.0,24.678571428571427,28.905,64.25,PRE,2026-06-24,2026-W26,2026-06,0.007363698937171777,0.010450292050448241,-13.337072825867693,37.65659926044206,-0.08969702190926228,-1.4710895644177635,1,solo,icefishball,B4345,breakout_full_down,29779.0,29815.0,29770.25,29825.75,29763.0,62.75,6,B2172,breakout_full_down,29825.25,29850.25,29802.25,29852.0,29787.75,64.25,21,B1086,breakout_full_down,29800.5,29829.0,29788.0,29852.0,29774.75,77.25,21,below_val,inside_va,B0566,29829.25,29857.25,29793.25,29866.75,29754.25,112.5,81.0,B0293,29821.0,29879.5,29751.0,29884.75,29654.25,230.5,201.0,0,-2.25,10.25,21.75,0,0,1,53.5,72.75,21.75,0,1,1,100.5,108.5,21.75,0,1,1,100.5,117.0,21.75,0,0,0,-21.5,117.0,65.25,0,0,0,-17.75,150.5,231.75,0,0
icefishball:kdjma:long:2026-06-24T11:30:00+00:00,icefishball,kdjma,1,long,2026-06-24 11:25:00+00:00,2026-06-24 11:30:00+00:00,13037,13038,29755.25,29754.75,25.142857142857142,28.815,37.75,PRE,2026-06-24,2026-W26,2026-06,0.004872624903691494,0.008808520347673512,9.884093695264518,38.44664409957313,-0.4464920446317286,-1.1263638849055622,1,solo,icefishball,B4346,inside_va,29752.75,29767.25,29748.25,29773.0,29735.25,37.75,1,B2173,inside_va,29752.75,29790.5,29735.5,29825.75,29735.25,90.5,1,B1086,breakout_full_down,29800.5,29829.0,29788.0,29852.0,29774.75,77.25,31,below_val,inside_va,B0566,29829.25,29857.25,29793.25,29866.75,29754.25,112.5,91.0,B0293,29821.0,29879.5,29751.0,29884.75,29654.25,230.5,211.0,1,55.25,74.5,3.5,1,0,1,94.0,100.75,3.5,1,0,1,83.5,110.25,3.5,1,0,1,67.0,118.75,3.5,1,0,1,54.25,118.75,119.5,0,0,1,23.0,152.25,230.0,0,0
icefishball:kdjma:long:2026-06-24T12:55:00+00:00,icefishball,kdjma,1,long,2026-06-24 12:50:00+00:00,2026-06-24 12:55:00+00:00,13054,13055,29768.75,29768.75,31.928571428571427,28.295,53.25,PRE,2026-06-24,2026-W26,2026-06,0.009745377369312878,0.01126911612523082,-14.523291437996008,37.84404573418214,-0.17579999967602736,-1.3428935802412953,2,same_family,icefishball,B4351,breakout_full_down,29808.25,29837.75,29783.75,29865.5,29783.5,82.0,11,B2175,breakout_full_down,29844.25,29863.0,29834.0,29874.0,29823.0,51.0,26,B1087,inside_va,29752.75,29840.75,29735.5,29865.5,29735.25,130.25,56,below_val,below_val,B0567,29809.0,29854.25,29771.0,29865.5,29735.25,130.25,56.0,B0294,29809.0,29854.25,29778.0,29866.75,29735.25,131.5,56.0,0,-20.25,23.0,22.75,0,0,0,-64.75,23.0,71.0,0,0,0,-56.5,23.0,77.0,0,0,0,-84.25,74.75,204.75,0,0,1,122.0,124.5,243.5,0,1,0,-162.0,138.75,243.5,0,0
icefishball:kdjma:long:2026-06-24T13:00:00+00:00,icefishball,kdjma,1,long,2026-06-24 12:55:00+00:00,2026-06-24 13:00:00+00:00,13055,13056,29763.75,29763.5,29.696428571428573,28.13,46.25,PRE,2026-06-24,2026-W26,2026-06,0.00828080836621086,0.010725787441772645,-10.664516278266682,36.81960349624538,-0.13044633041945328,-1.3712952003416625,2,same_family,icefishball,B4352,inside_va,29768.75,29787.0,29752.5,29798.5,29752.25,46.25,1,B2176,inside_va,29768.75,29812.75,29752.5,29865.5,29752.25,113.25,1,B1088,below_val,29844.25,29873.75,29780.5,29874.0,29752.25,121.75,1,below_val,below_val,B0567,29809.0,29854.25,29771.0,29865.5,29735.25,130.25,61.0,B0294,29809.0,29854.25,29778.0,29866.75,29735.25,131.5,61.0,0,-31.75,28.0,39.75,0,0,0,-30.75,28.0,66.0,0,0,1,45.75,76.25,128.0,0,1,0,-97.75,79.75,199.75,0,0,1,94.5,143.75,238.5,0,0,0,-104.75,143.75,238.5,0,0
icefishball:kdjma:long:2026-06-24T13:10:00+00:00,icefishball,kdjma,1,long,2026-06-24 13:05:00+00:00,2026-06-24 13:10:00+00:00,13057,13058,29732.0,29732.0,31.803571428571427,29.085,67.75,PRE,2026-06-24,2026-W26,2026-06,0.0043944222501299,0.008946558108692887,-8.705802650852519,31.151248938534735,-0.2510646047994435,-1.6934443919823248,2,same_family,icefishball,B4352,breakout_full_down,29768.75,29787.0,29752.5,29798.5,29752.25,46.25,11,B2176,breakout_full_down,29768.75,29812.75,29752.5,29865.5,29752.25,113.25,11,B1088,breakout_full_down,29844.25,29873.75,29780.5,29874.0,29752.25,121.75,11,breakout_full_down,breakout_full_down,B0567,29809.0,29854.25,29771.0,29865.5,29735.25,130.25,71.0,B0294,29809.0,29854.25,29778.0,29866.75,29735.25,131.5,71.0,1,1.0,5.0,34.25,0,0,0,-19.75,25.25,40.25,0,0,0,-70.0,111.5,128.0,0,0,0,-66.25,111.5,168.0,0,0,1,50.5,175.5,206.75,0,1,0,-183.5,175.5,206.75,0,0
icefishball:kdjma:long:2026-06-24T13:15:00+00:00,icefishball,kdjma,1,long,2026-06-24 13:10:00+00:00,2026-06-24 13:15:00+00:00,13058,13059,29704.75,29704.0,31.714285714285715,29.095,94.0,PRE,2026-06-24,2026-W26,2026-06,0.0016732223696329413,0.007624133428863805,-6.965434758531568,27.02788956684408,-0.46615106499554143,-2.184003338674875,2,same_family,icefishball,B4353,below_val,29755.0,29779.0,29713.75,29791.75,29697.75,94.0,1,B2176,breakout_full_down,29768.75,29812.75,29752.5,29865.5,29752.25,113.25,16,B1088,breakout_full_down,29844.25,29873.75,29780.5,29874.0,29752.25,121.75,16,breakout_full_down,breakout_full_down,B0567,29809.0,29854.25,29771.0,29865.5,29735.25,130.25,76.0,B0294,29809.0,29854.25,29778.0,29866.75,29735.25,131.5,76.0,1,30.75,48.5,13.0,1,0,1,104.75,135.25,69.0,0,0,0,-44.5,138.75,140.75,0,0,0,-124.25,138.75,140.75,0,0,1,84.5,202.75,179.5,0,1,0,-212.25,202.75,226.25,0,0
icefishball:kdjma:long:2026-06-24T16:50:00+00:00,icefishball,kdjma,1,long,2026-06-24 16:45:00+00:00,2026-06-24 16:50:00+00:00,13101,13102,29639.0,29638.5,52.785714285714285,73.08,124.5,RTH,2026-06-24,2026-W26,2026-06,-0.01880148477107913,-0.013088013988216195,-0.5320808999753694,35.20818672619616,-0.2209101274779331,-1.435274015894736,1,solo,icefishball,B4367,inside_va,29717.0,29754.25,29632.5,29754.5,29610.5,144.0,6,B2183,breakout_full_down,29768.5,29784.75,29746.0,29805.5,29730.25,75.25,21,B1091,breakout_full_down,29786.25,29820.0,29719.5,29907.5,29699.25,208.25,51,inside_va,inside_va,B0569,29786.25,29832.75,29626.25,29907.5,29525.25,382.25,51.0,B0295,29761.25,29821.25,29630.25,29907.5,29525.25,382.25,51.0,0,-32.25,31.5,43.5,0,0,0,-74.25,31.5,95.25,0,0,0,-182.25,31.5,192.25,0,0,0,-211.25,31.5,274.25,0,0,0,-273.0,31.5,314.75,0,0,1,468.5,519.75,376.0,0,1
icefishball:kdjma:long:2026-06-24T17:00:00+00:00,icefishball,kdjma,1,long,2026-06-24 16:55:00+00:00,2026-06-24 17:00:00+00:00,13103,13104,29607.75,29606.75,49.892857142857146,73.775,75.0,RTH,2026-06-24,2026-W26,2026-06,-0.025247363119810944,-0.016630319205642376,-7.722775432150613,32.155543537802856,-0.3826650239452144,-1.5604381936549128,1,solo,icefishball,B4368,inside_va,29613.5,29652.5,29604.0,29670.5,29595.5,75.0,1,B2184,inside_va,29633.75,29703.0,29595.5,29754.5,29595.5,159.0,1,B1092,below_val,29768.5,29805.5,29633.5,29805.5,29595.5,210.0,1,below_val,below_val,B0569,29786.25,29832.75,29626.25,29907.5,29525.25,382.25,61.0,B0295,29761.25,29821.25,29630.25,29907.5,29525.25,382.25,61.0,0,-43.0,53.75,64.0,0,0,0,-115.25,53.75,129.25,0,0,0,-180.5,53.75,243.0,0,0,0,-199.75,53.75,243.0,0,0,0,-214.25,53.75,296.5,0,0,1,484.75,561.25,344.75,0,1
emapmo:early:long:2026-06-24T19:30:00+00:00,emapmo,early,1,long,2026-06-24 19:25:00+00:00,2026-06-24 19:30:00+00:00,13133,13134,29383.75,29384.5,64.98214285714286,63.22,109.25,RTH,2026-06-24,2026-W26,2026-06,-0.127280482216386,-0.11526005853071056,58.182872829458525,43.82212252368363,-0.9136627457820923,0.12133598768505764,2,same_family,emapmo,B4378,above_vah,29305.5,29368.75,29286.25,29395.25,29286.0,109.25,1,B2189,above_vah,29304.25,29368.25,29272.75,29414.25,29263.0,151.25,1,B1094,inside_va,29442.75,29559.5,29378.5,29563.25,29324.25,239.0,31,inside_va,breakout_full_down,B0570,29428.0,29737.5,29365.0,29805.5,29364.75,440.75,91.0,B0295,29761.25,29821.25,29630.25,29907.5,29525.25,382.25,211.0,1,45.5,59.0,12.25,0,0,1,39.5,63.25,26.75,0,0,1,361.75,362.0,26.75,1,0,1,584.0,647.75,26.75,1,0,1,681.75,785.25,26.75,1,0,1,609.75,785.25,26.75,1,0
emapmo:early:long:2026-06-24T19:35:00+00:00,emapmo,early,1,long,2026-06-24 19:30:00+00:00,2026-06-24 19:35:00+00:00,13134,13135,29399.5,29399.0,64.83928571428571,62.665,117.0,RTH,2026-06-24,2026-W26,2026-06,-0.1277990406931931,-0.11753987346934375,91.17337679120307,45.643495065290345,-0.915066135372877,0.29212037902347676,3,same_family,emapmo,B4378,breakout_full_up,29305.5,29368.75,29286.25,29395.25,29286.0,109.25,6,B2189,above_vah,29304.25,29368.25,29272.75,29414.25,29263.0,151.25,6,B1094,inside_va,29442.75,29559.5,29378.5,29563.25,29324.25,239.0,36,inside_va,breakout_full_down,B0570,29428.0,29737.5,29365.0,29805.5,29364.75,440.75,96.0,B0295,29761.25,29821.25,29630.25,29907.5,29525.25,382.25,216.0,0,-12.0,47.5,42.5,0,0,1,83.0,91.25,42.5,0,1,1,466.0,486.25,42.5,0,1,1,635.5,635.5,42.5,0,0,1,665.5,769.5,42.5,0,0,1,579.0,769.5,42.5,0,0
emapmo:early:long:2026-06-24T19:40:00+00:00,emapmo,early,1,long,2026-06-24 19:35:00+00:00,2026-06-24 19:40:00+00:00,13135,13136,29429.5,29429.25,67.14285714285714,62.025,99.0,RTH,2026-06-24,2026-W26,2026-06,-0.12738912897837762,-0.11933064719825899,107.69687554050336,49.3340502731456,-0.8159685600785536,0.6199177589724639,3,same_family,emapmo,B4378,breakout_full_up,29305.5,29368.75,29286.25,29395.25,29286.0,109.25,11,B2189,breakout_full_up,29304.25,29368.25,29272.75,29414.25,29263.0,151.25,11,B1094,inside_va,29442.75,29559.5,29378.5,29563.25,29324.25,239.0,41,inside_va,breakout_full_down,B0570,29428.0,29737.5,29365.0,29805.5,29364.75,440.75,101.0,B0295,29761.25,29821.25,29630.25,29907.5,29525.25,382.25,221.0,0,-6.25,17.5,72.5,0,0,1,84.25,99.0,72.5,0,1,1,453.5,460.5,72.5,0,1,1,665.75,672.75,72.5,0,0,1,643.0,739.5,72.5,0,0,1,533.5,739.5,72.5,0,0
emapmo:early:long:2026-06-24T19:45:00+00:00,emapmo,early,1,long,2026-06-24 19:40:00+00:00,2026-06-24 19:45:00+00:00,13136,13137,29387.75,29387.5,69.35714285714286,62.35,90.0,RTH,2026-06-24,2026-W26,2026-06,-0.12800582247286438,-0.12090795179364178,94.04143228837117,44.811859004006244,-0.8987740239598027,-0.001548789687469447,3,same_family,emapmo,B4379,inside_va,29391.0,29423.75,29373.0,29447.0,29357.0,90.0,1,B2189,above_vah,29304.25,29368.25,29272.75,29414.25,29263.0,151.25,16,B1094,inside_va,29442.75,29559.5,29378.5,29563.25,29324.25,239.0,46,inside_va,breakout_full_down,B0570,29428.0,29737.5,29365.0,29805.5,29364.75,440.75,106.0,B0295,29761.25,29821.25,29630.25,29907.5,29525.25,382.25,226.0,1,94.75,103.0,14.5,1,0,1,357.75,358.0,14.5,1,0,1,492.25,503.75,14.5,1,0,1,743.0,771.0,14.5,1,0,1,663.5,781.25,14.5,1,0,1,553.25,781.25,14.5,1,0
emapmo:early:long:2026-06-24T19:50:00+00:00,emapmo,early,1,long,2026-06-24 19:45:00+00:00,2026-06-24 19:50:00+00:00,13137,13138,29422.75,29423.25,69.21428571428571,62.1,90.0,RTH,2026-06-24,2026-W26,2026-06,-0.12754252260680587,-0.12211423739603525,100.15312928436781,49.11327007016051,-0.7549978706707478,0.43573528438105014,3,same_family,emapmo,B4379,inside_va,29391.0,29423.75,29373.0,29447.0,29357.0,90.0,6,B2189,breakout_full_up,29304.25,29368.25,29272.75,29414.25,29263.0,151.25,21,B1094,inside_va,29442.75,29559.5,29378.5,29563.25,29324.25,239.0,51,inside_va,breakout_full_down,B0570,29428.0,29737.5,29365.0,29805.5,29364.75,440.75,111.0,B0295,29761.25,29821.25,29630.25,29907.5,29525.25,382.25,231.0,1,91.0,105.75,27.5,1,0,1,442.75,463.0,27.5,1,0,1,567.5,570.25,27.5,1,0,1,684.75,736.0,27.5,1,0,1,633.75,746.25,27.5,1,0,1,565.25,746.25,27.5,1,0
emapmo:early:long:2026-06-24T19:55:00+00:00,emapmo,early,1,long,2026-06-24 19:50:00+00:00,2026-06-24 19:55:00+00:00,13138,13139,29482.75,29482.5,72.125,62.79,133.75,RTH,2026-06-24,2026-W26,2026-06,-0.12544341712826507,-0.1227195428018952,108.64008040106344,55.32768985552903,-0.506402869669945,1.04892699230334,3,same_family,emapmo,B4379,breakout_full_up,29391.0,29423.75,29373.0,29447.0,29357.0,90.0,11,B2189,breakout_full_up,29304.25,29368.25,29272.75,29414.25,29263.0,151.25,26,B1094,inside_va,29442.75,29559.5,29378.5,29563.25,29324.25,239.0,56,inside_va,breakout_full_down,B0570,29428.0,29737.5,29365.0,29805.5,29364.75,440.75,116.0,B0295,29761.25,29821.25,29630.25,29907.5,29525.25,382.25,236.0,1,262.75,263.0,47.5,0,0,1,400.25,407.25,47.5,0,0,1,526.5,548.25,47.5,0,0,1,616.25,676.0,47.5,0,0,1,569.0,686.25,47.5,0,0,1,483.5,686.25,47.5,0,0
emapmo:normal:long:2026-06-24T20:00:00+00:00,emapmo,normal,1,long,2026-06-24 19:55:00+00:00,2026-06-24 20:00:00+00:00,13139,13140,29515.0,29513.75,70.76785714285714,63.255,155.25,RTH,2026-06-24,2026-W26,2026-06,-0.12254605008923522,-0.12268799867232066,109.13616510401991,58.2253984566956,-0.312796579052739,1.2782231281865932,2,same_family,emapmo,B4380,inside_va,29466.0,29528.25,29407.75,29528.5,29373.25,155.25,1,B2190,above_vah,29397.5,29465.75,29372.25,29528.5,29357.0,171.5,1,B1095,above_vah,29397.5,29434.5,29280.0,29528.5,29263.0,265.5,1,inside_va,inside_va,B0571,29404.25,29517.5,29315.5,29563.25,29263.0,300.25,1.0,B0296,29432.75,29624.25,29263.25,29805.5,29263.0,542.5,1.0,1,350.5,370.75,27.75,1,0,1,365.0,376.5,27.75,1,0,1,452.75,516.5,27.75,1,0,1,577.5,654.0,27.75,1,0,1,549.5,654.0,27.75,1,0,1,438.75,654.0,27.75,1,0
icefishball:kdjma:short:2026-06-24T20:10:00+00:00,icefishball,kdjma,-1,short,2026-06-24 20:05:00+00:00,2026-06-24 20:10:00+00:00,13141,13142,29865.0,29865.5,91.03571428571429,69.445,450.5,AH,2026-06-24,2026-W26,2026-06,-0.10200173660737458,-0.11757858560660471,109.54169223037744,76.88087670379878,0.39426121632071826,3.649459225334213,2,same_family,icefishball,B4380,breakout_full_up,29466.0,29528.25,29407.75,29528.5,29373.25,155.25,11,B2190,breakout_full_up,29397.5,29465.75,29372.25,29528.5,29357.0,171.5,11,B1095,breakout_full_up,29397.5,29434.5,29280.0,29528.5,29263.0,265.5,11,breakout_full_up,breakout_full_up,B0571,29404.25,29517.5,29315.5,29563.25,29263.0,300.25,11.0,B0296,29432.75,29624.25,29263.25,29805.5,29263.0,542.5,11.0,0,-15.0,36.25,26.5,0,0,0,-144.25,36.25,166.0,0,0,0,-230.25,36.25,237.25,0,0,0,-209.25,36.25,304.0,0,0,0,-196.25,36.25,304.0,0,0,0,-104.5,36.25,304.0,0,0
icefishball:kdjma:short:2026-06-24T20:15:00+00:00,icefishball,kdjma,-1,short,2026-06-24 20:10:00+00:00,2026-06-24 20:15:00+00:00,13142,13143,29884.5,29883.0,88.05357142857143,69.72,402.75,AH,2026-06-24,2026-W26,2026-06,-0.09052156805827821,-0.11265912787054533,108.70118673408021,77.44714080324195,0.48392916697689287,3.3607533881143286,2,same_family,icefishball,B4381,inside_va,29869.5,29890.0,29623.25,29890.0,29487.25,402.75,1,B2190,breakout_full_up,29397.5,29465.75,29372.25,29528.5,29357.0,171.5,16,B1095,breakout_full_up,29397.5,29434.5,29280.0,29528.5,29263.0,265.5,16,breakout_full_up,breakout_full_up,B0571,29404.25,29517.5,29315.5,29563.25,29263.0,300.25,16.0,B0296,29432.75,29624.25,29263.25,29805.5,29263.0,542.5,16.0,0,-105.75,32.25,108.5,0,0,0,-83.25,32.25,147.0,0,0,0,-246.25,32.25,274.25,0,0,0,-177.75,32.25,284.5,0,0,0,-173.75,32.25,284.5,0,0,0,-88.25,32.25,284.5,0,0
icefishball:kdjma:short:2026-06-24T20:25:00+00:00,icefishball,kdjma,-1,short,2026-06-24 20:20:00+00:00,2026-06-24 20:25:00+00:00,13144,13145,29991.5,29990.25,86.875,70.685,164.25,AH,2026-06-24,2026-W26,2026-06,-0.06661584555675287,-0.09938724159737235,105.98147121807469,80.56156857806299,0.6028802733414536,3.4879630129129406,2,same_family,icefishball,B4381,breakout_full_up,29869.5,29890.0,29623.25,29890.0,29487.25,402.75,11,B2190,breakout_full_up,29397.5,29465.75,29372.25,29528.5,29357.0,171.5,26,B1095,breakout_full_up,29397.5,29434.5,29280.0,29528.5,29263.0,265.5,26,breakout_full_up,breakout_full_up,B0571,29404.25,29517.5,29315.5,29563.25,29263.0,300.25,26.0,B0296,29432.75,29624.25,29263.25,29805.5,29263.0,542.5,26.0,1,23.75,25.25,40.0,0,0,0,-103.75,25.25,110.75,0,0,0,-107.5,25.25,167.25,0,0,0,-66.75,25.25,177.5,0,0,0,-86.0,25.25,177.5,0,0,1,26.25,55.0,177.5,0,1
icefishball:kdjma:short:2026-06-24T20:30:00+00:00,icefishball,kdjma,-1,short,2026-06-24 20:25:00+00:00,2026-06-24 20:30:00+00:00,13145,13146,30008.5,30009.25,88.17857142857143,71.13,178.75,AH,2026-06-24,2026-W26,2026-06,-0.053733370652032916,-0.09108653778912881,102.77478700631465,81.09220411524369,0.797037419166781,3.09004487391403,2,same_family,icefishball,B4382,inside_va,30009.0,30030.75,29879.25,30031.0,29852.25,178.75,1,B2191,inside_va,29871.5,30030.75,29656.0,30031.0,29487.25,543.75,1,B1095,breakout_full_up,29397.5,29434.5,29280.0,29528.5,29263.0,265.5,31,breakout_full_up,breakout_full_up,B0571,29404.25,29517.5,29315.5,29563.25,29263.0,300.25,31.0,B0296,29432.75,29624.25,29263.25,29805.5,29263.0,542.5,31.0,0,-26.5,42.25,26.5,0,0,0,-122.25,42.25,150.25,0,0,0,-84.0,42.25,160.5,0,0,0,-57.0,42.25,160.5,0,0,0,-85.25,42.25,160.5,0,0,1,16.5,72.0,160.5,0,1
icefishball:kdjma:short:2026-06-24T20:50:00+00:00,icefishball,kdjma,-1,short,2026-06-24 20:45:00+00:00,2026-06-24 20:50:00+00:00,13149,13150,30130.0,30130.75,93.32142857142857,72.37,192.5,AH,2026-06-24,2026-W26,2026-06,-0.00404069696398539,-0.05207337945824703,96.4099425780127,81.27926909865393,1.2203148406547208,2.489472331689819,1,solo,icefishball,B4383,breakout_full_up,30011.75,30056.0,29966.5,30102.25,29966.25,136.0,6,B2191,breakout_full_up,29871.5,30030.75,29656.0,30031.0,29487.25,543.75,21,B1095,breakout_full_up,29397.5,29434.5,29280.0,29528.5,29263.0,265.5,51,breakout_full_up,breakout_full_up,B0571,29404.25,29517.5,29315.5,29563.25,29263.0,300.25,51.0,B0296,29432.75,29624.25,29263.25,29805.5,29263.0,542.5,51.0,1,31.0,50.75,2.75,0,0,1,58.5,67.75,39.0,0,0,1,65.5,73.25,39.0,0,0,1,73.5,86.0,39.0,0,0,1,20.75,86.0,39.0,0,0,1,108.0,193.5,39.0,1,0
emapmo:early:short:2026-06-24T22:55:00+00:00,emapmo,early,-1,short,2026-06-24 22:50:00+00:00,2026-06-24 22:55:00+00:00,13162,13163,30056.25,30056.5,35.607142857142854,64.135,37.5,ASIA,2026-06-25,2026-W26,2026-06,0.09534361422960096,0.06589238585120331,6.323444058846064,68.55687938089459,2.4200780889753997,0.2870951635040445,2,same_family,emapmo,B4387,below_val,30067.5,30074.75,30060.75,30081.5,30053.5,28.0,11,B2193,inside_va,30072.25,30115.5,30053.5,30169.0,30053.25,115.75,26,B1096,inside_va,29871.5,30147.0,29726.75,30158.75,29487.25,671.5,116,inside_va,breakout_full_up,B0572,29871.5,30147.0,29726.75,30158.75,29487.25,671.5,116.0,B0296,29432.75,29624.25,29263.25,29805.5,29263.0,542.5,176.0,0,-8.25,9.5,16.75,0,0,0,-5.0,9.5,26.75,0,0,0,-21.25,9.5,40.5,0,0,0,-40.0,9.5,79.25,0,0,1,90.0,119.75,79.25,0,1,1,57.75,132.25,79.25,0,1
